collection,series,piece,item,Covering_date,Type,Former Reference,Attendees,Agenda
CAB,128,16,20,3-Nov-49,Conclusion,CM (49) 63,"C Attlee , H Morrison , H Dalton , Jowitt , A Creech Jones , G Isaacs , T Williams , A Alexander , Addison , J Chuter Ede , A Woodburn , A Bevan , G Tomlinson , J Wilson , W Whiteley , W Hall.",1. Parliament - Business in the House of Commons; 2. Joint Consultation in Industry; 3. Cotton Industry; 4. Prison Officers' Pay
CAB,128,16,21,7-Nov-49,Conclusion,CM (49) 64,"C Attlee , H Morrison , H Dalton , Jowitt , A Creech Jones , G Isaacs , T Williams , S Cripps , Addison , J Chuter Ede , A Woodburn , A Bevan , G Tomlinson , J Wilson , J Strachey , H Shawcross , C Mayhew.",1. Food - Increased Rations for Christmas; 2. Commonwealth Relations - India (Consequential Provisions) Bill; 3. Indian Citizens Resident in the United Kingdom: Liability to Military Service; 4. Title and Status of Commonwealth High Commissioners; 5. Wages Policy; 6. National Health Service Salaries
CAB,128,16,22,10-Nov-49,Conclusion,CM (49) 65,"C Attlee , H Morrison , A Alexander , Addison , J Chuter Ede , P Noel-Baker , G Isaacs , T Williams , S Cripps , H Dalton , Jowitt , A Creech Jones , A Woodburn , A Bevan , G Tomlinson , J Wilson , A Barnes , G Strauss , W Whiteley , J Strachey , H Gaitskell , C Mayhew.",1. Parliament - Business in the House of Commons; 2. Iron and Steel Bill; 3. Economic Affairs - Man-power - Production - External Trade - Balance of Payments - Stocks - Prices; 4. Government Expenditure - Administrative Economies - Local Government Administration - Future Government Expenditure; 5. Festival of Britain 1951
CAB,128,16,23,14-Nov-49,Conclusion,CM (49) 66,"C Attlee , H Morrison , S Cripps , H Dalton , Jowitt , A Creech Jones , A Woodburn , T Williams , E Bevin , A Alexander , Addison , J Chuter Ede , P Noel-Baker , G Isaacs , G Tomlinson , J Wilson , A Barnes , J Griffiths , J Strachey , G Strauss , H Gaitskell.","1. Oil - Supplies for Haifa Refinery; 2. Wages Policy; 3. Production of Ground-Nuts in East Africa; 4. Newsprint - Size of Newspaper and Periodicals; 5. Amendment of British North America Acts, 1867-1949"
CAB,128,16,24,17-Nov-49,Conclusion,CM (49) 67,"C Attlee , H Morrison , S Cripps , H Dalton , Jowitt , A Creech Jones , A Woodburn , A Bevan , G Tomlinson , E Bevin , A Alexander , Addison , J Chuter Ede , P Noel-Baker , G Isaacs , T Williams , J Wilson , H Shawcross , W Whiteley.","1. Parliament - Business in the House of Commons; 2. Town and Country Planning - Development Charges; 3. Wages Policy; 4. Commonwealth Relations - India (Consequential Provision) Bill; 5. Council of Europe; 6. Brussels Treaty: Consultative Council; 7. Germany - Meeting of United Kingdom, United States and French Foreign Ministers; 8. Divorce - Papal Pronouncement"
CAB,128,16,25,24-Nov-49,Conclusion,CM (49) 68,"C Attlee , H Morrison , S Cripps , H Dalton , Jowitt , A Creech Jones , A Woodburn , A Bevan , E Bevin , A Alexander , Addison , J Chuter Ede , P Noel-Baker , G Isaacs , T Williams , G Tomlinson , A Barnes , G Strauss , J Strachey , W Whiteley , J Edwards.",1. Parliament - Business in the House of Commons; 2. Civil Aviation - Inquiry into Accident at Prestwick; 3. Enforcement of Financial and Economic Controls - Payments to Informers; 4. Amendment of the Parliament Act; 5. Receipts and Expenditure of the British Transport Commission; 6. Wages Policy - Retail Trade Wages; 7. Germany - Agreement between Allied High Commissioners and Chancellor of German Federal Republic
CAB,128,16,26,1-Dec-49,Conclusion,CM (49) 69,"C Attlee , H Morrison , H Dalton , Jowitt , A Creech Jones , A Woodburn , A Bevan , S Cripps , Addison , J Chuter Ede , P Noel-Baker , G Isaacs , T Williams , G Tomlinson , Hall , W Whiteley , C Mayhew.",1. Parliament - Business in the House of Commons; 2. Amendment of the Parliament Act; 3. Commonwealth Relations - India (Consequential Provision) Bill; 4. Council of Europe; 5. Parliament - Legislative Programme for the 1950 Session
CAB,128,16,27,8-Nov-49,Conclusion,CM (49) 70,"C Attlee , H Morrison , A Alexander , Addison , J Chuter Ede , P Noel-Baker , G Isaacs , T Williams , S Cripps , H Dalton , Jowitt , A Creech Jones , A Woodburn , A Bevan , G Tomlinson , J Wilson , Hall , C Key , W Whiteley , G Strauss , H Shawcross , C Mayhew.","1. Parliament - Business in the House of Commons - Business in the House of Lords; 2. Industrial Organisation and Development Act, 1947 - Development Council Orders for Woollen Industry and Clothing Industry; 3. Council of Europe; 4. Employment of Communists and Fascists - Secret Government Contracts; 5. Parliament - King's Speech on Prorogation; 6. Indonesia - Arms Embargo"
CAB,128,16,28,12-Dec-49,Conclusion,CM (49) 71,"C Attlee , H Morrison , H Dalton , Jowitt , A Creech Jones , A Woodburn , A Bevan , G Tomlinson , S Cripps , Addison , J Chuter Ede , P Noel-Baker , G Isaacs , T Williams , J Wilson.",1. Neglected Children; 2. Trade with Canada; 3. Oil and Dollars - Proposed Abolition of Petrol Rationing in Australia; 4. The Film Industry
CAB,128,16,29,15-Dec-49,Conclusion,CM (49) 72,"C Attlee , E Bevin , A Alexander , Addison , J Chuter Ede , P Noel-Baker , G Isaacs , T Williams , S Cripps , H Dalton , Jowitt , A Creech Jones , A Woodburn , A Bevan , G Tomlinson , J Wilson , Hall , A Henderson , H Gaitskell , C Key , W Whiteley , Fraser , E Shinwell , G Strauss , W Paling , H Shawcross , Tedder , H Redman.",1. Defence Estimates; 2. Electricity Strike; 3. China: Recognition of Chinese Communist Government; 4. Recognition of Staff Associations in the Post Office; 5. Economic Affairs; 6. Scotland - Legislative and Administrative Devolution; 7. Parliament Square (Improvements) Bill
CAB,128,17,1,10-Jan-50,Conclusion,CM (50) 1,"C Attlee , H Morrison , A Alexander , Jowitt , A Creech Jones , G Isaacs , T Williams , S Cripps , Addison , J Chuter Ede , A Woodburn , A Bevan , G Tomlinson , J Wilson.",1. General Election
CAB,128,17,2,12-Jan-50,Conclusion,CM (50) 2,"C Attlee , S Cripps , H Dalton , Jowitt , A Creech Jones , G Isaacs , T Williams , A Alexander , Addison , J Chuter Ede , A Woodbury , A Bevan , G Tomlinson , J Wilson , Hall , A Henderson , J Strachey , C Key , E Shinwell , A Barnes , L Silkin , H Marquand.",1. Cabinet Business; 2. Service Pay and Allowances - Medical and Dental Officers; 3. Local Government Man-power; 4. Tomatoes and Cucumbers Marketing Scheme
CAB,128,17,3,31-Jan-50,Conclusion,CM (50) 3,"C Attlee , H Morrison , Addison , J Chuter Ede , P Noel-Baker , G Isaacs , T Williams , Alexander , Jowitt , A Creech Jones , A Woodburn , A Bevan , G Tomlinson , J Wilson , Hall , A Henderson , F Soskice , E Shinwell , H McNeil , E Baring.",1. Bechuanaland Protectorate - Chieftainship of the Bamangwato Tribe; 2. Armed Forces - Resettlement of Regular Servicemen in Civilian Employment
CAB,128,17,4,7-Feb-50,Conclusion,CM (50) 4,"C Attlee , E Bevin , Alexander , Jowitt , P Noel-Baker , G Isaacs , G Tomlinson , S Cripps , Addison , A Creech Jones , A Woodburn , T Williams , J Wilson , J Strachey.",1. Agricultural Prices; 2. Bechuanaland Protectorate - Chieftainship of the Bamangwato Tribe; 3. Germany - Situation in Berlin; 4. Indo-China; 5. Hong Kong - Tramways Strike
CAB,128,17,5,25-Feb-50,Conclusion,CM (50) 5,"C Attlee , H Morrison , S Cripps , H Dalton , Jowitt , A Creech Jones , G Isaacs , E Bevin , Alexander , Addison , J Chuter Ede , P Noel-Baker , G Tomlinson , J Wilson.",1. General Election
CAB,128,17,6,2-Mar-50,Conclusion,CM (50) 6,"C Attlee , H Morrison , S Cripps , Addison , Jowitt , E Shinwell , A Bevan , G Tomlinson , J Griffiths , E Bevin , H Dalton , Alexander , J Chuter Ede , G Isaacs , T Williams , J Wilson , H McNeil , P Gordon-Walker , G Strauss , W Whiteley.",1. The Cabinet; 2. Parliament - Private Members' Time; 3. Parliament - Business in the House of Commons; 4. Iron and Steel Act; 5. The King's Speech on the Opening of Parliament; 6. Defence White Paper
CAB,128,17,7,3-Mar-50,Conclusion,CM (50) 7,"C Attlee , H Morrison , S Cripps , Addison , Jowitt , E Shinwell , A Bevan , G Tomlinson , J Griffiths , E Bevin , H Dalton , Alexander , J Chuter Ede , G Isaacs , T Williams , J Wilson , H McNeil , P Gordon-Walker.",1. Bechuanaland Protectorate - Chieftainship of the Bamangwato Tribe; 2. The Economic Situation
CAB,128,17,8,6-Mar-50,Conclusion,CM (50) 8,"C Attlee , H Morrison , S Cripps , J Chuter Ede , G Isaacs , T Williams , J Wilson , H McNeil , E Bevin , H Dalton , E Shinwell , A Bevan , G Tomlinson , J Griffiths , P Gordon-Walker , H Gaitskell , M Webb.",1. Agricultural Prices; 2. Bechuanaland Protectorate - Chieftainship of the Bamangwato Tribe
CAB,128,17,9,9-Mar-50,Conclusion,CM (50) 9,"C Attlee , H Morrison , S Cripps , Addison , Jowitt , E Shinwell , A Bevan , G Tomlinson , J Griffiths , E Bevin , H Dalton , Alexander , J Chuter Ede , G Isaacs , T Williams , J Wilson , H McNeil , P Gordon-Walker , H Gaitskell , M Webb , W Whiteley.",1. Parliament - Business in the House of Commons - Iron and Steel Act - Self-Government for Scotland and Wales - National Health Service - Control of Engagement Order; 2. Agricultural Prices; 3. Derationing of Animal Feeding-stuffs; 4. Housing - Local Authorities' Waiting Lists - Licences for Erection of New Houses; 5. The Economic Situation
CAB,128,17,10,13-Mar-50,Conclusion,CM (50) 10,"C Attlee , H Morrison , H Dalton , Alexander , J Chuter Ede , G Isaacs , T Williams , J Wilson , S Cripps , Addison , Jowitt , E Shinwell , A Bevan , G Tomlinson , H McNeil , P Gordon-Walker , P Noel-Baker , G Strauss , E Summerskill , A Barnes , H Gaitskell , W Whiteley.",1. Housing Programme; 2. Receipts and Expenditure of the British Transport Commission; 3. National Health Service
CAB,128,17,11,16-Mar-50,Conclusion,CM (50) 11,"C Attlee , H Morrison , S Cripps , Addison , Jowitt , E Shinwell , A Bevan , G Tomlinson , J Griffiths , E Bevin , H Dalton , Alexander , J Chuter Ede , G Isaacs , T Williams , J Wilson , H McNeil , P Gordon Walker , H Gaitskell , H Shawcross , N Edwards , W Whiteley.",1. National Health Service; 2. Parliament - Business in the House of Commons - Corporal Punishment; 3. Divorce Laws; 4. Council of Europe; 5. Recognition of Staff Associations in the Post Office; 6. Economic Survey for 1950; 7. Bechuanaland Protectorate - Chieftainship of the Bamangwato Tribe
CAB,128,17,12,17-Mar-50,Conclusion,CM (50) 12,"C Attlee , H Morrison , S Cripps , Addison , Jowitt , E Shinwell , A Bevan , G Tomlinson , J Griffiths , E Bevin , H Dalton , Alexander , J Chuter Ede , G Isaacs , T Williams , J Wilson , H McNeil , P Gordon-Walker , H Gaitskell.",1. The Economic Situation
CAB,128,17,13,20-Mar-50,Conclusion,CM (50) 13,"C Attlee , H Morrison , S Cripps , Addison , Jowitt , E Shinwell , A Bevan , G Tomlinson , J Griffiths , E Bevin , H Dalton , Alexander , J Chuter Ede , G Isaacs , T Williams , J Wilson , H McNeil , P Gordon-Walker , R Stokes.",1. Civil Defence; 2. Corporal Punishment: 3. Naturalisation Policy; 4. Economic Development in South and South-East Asia; 5. India - Kashmir; 6. Bechuanaland Protectorate - Chieftainship of the Bamangwato Tribe; 7. Coloured People from British Colonial Territories
CAB,128,17,14,23-Mar-50,Conclusion,CM (50) 14,"C Attlee , H Morrison , S Cripps , Alexander , J Chuter Ede , G Isaacs , T Williams , J Wilson , H McNeil , E Bevin , Addison , Jowitt , E Shinwell , A Bevan , G Tomlinson , J Griffiths , P Gordon-Walker , A Barnes , M Webb , H Gaitskell , J Wheatley , W Whiteley.",1. Parliament - Business in the House of Commons; 2. Parliament - Disqualification of a Member; 3. U.N.E.S.C.O; 4. Receipts and Expenditure of the British Transport Commission; 5. Agricultural Prices
CAB,128,17,15,27-Mar-50,Conclusion,CM (50) 15,"C Attlee , H Morrison , S Cripps , Addison , Jowitt , E Shinwell , A Bevan , G Tomlinson , J Griffiths , E Bevin , H Dalton , Alexander , J Chuter Ede , G Isaacs , T Williams , J Wilson , H McNeil , P Gordon-Walker , H Gaitskell , M Webb , W Whiteley.",1. Economic Development in South and South-East Asia; 2. Bechuaualand Protectorate - Chieftainship of the Bamangwato Tribe; 3. North Atlantic Pact; 4. India - Indo-Pakistan Relations; 5. Food - Retail Price Increases; 6. Local Government Boundary Extensions; 7. Council of Europe; 8. Germany - Socialisation of Basic Industries
CAB,128,17,16,30-Mar-50,Conclusion,CM (50) 16,"C Attlee , H Morrison , H Dalton , Alexander , J Chuter Ede , G Isaacs , T Williams , J Wilson , H McNeil , S Cripps , Addison , Jowitt , E Shinwell , A Bevan , G Tomlinson , J Griffiths , P Gordon-Walker , P Noel-Baker , G Strauss , M Webb , Henderson , A Barnes , H Gaitskell , W Whiteley , I Kirkpatrick.",1. Parliament - Divisions in the House of Commons - Business of the House of Commons; 2. Germany - Socialisation of Basic Industries; 3. Future of Emergency Powers; 4. Economic Affairs - Man-power - Merchant Shipping - Wages - Production - External Trade - Balance of Payments; 5. Stocks of Animal Feeding-stuffs; 6. The Film Industry
CAB,128,17,17,3-Apr-50,Conclusion,CM (50) 17,"C Attlee , H Morrison , H Dalton , Alexander , J Chuter Ede , G Isaacs , T Williams , J Wilson , H McNeil , S Cripps , Addison , Jowitt , E Shinwell , A Bevan , G Tomlinson , J Griffiths , P Gordon-Walker , H Gaitskell , H Marquand , H Shawcross , E Summerskill , K Younger , J Wheatley , W Whiteley.",1. Parliament - Business in the House of Commons; 2. Foreign Visiting Forces; 3. Gold and Dollar Reserves; 4. National Assistance; 5. National Health Service
CAB,128,17,18,4-Apr-50,Conclusion,CM (50) 18,"C Attlee , H Morrison , H Dalton , Alexander , J Chuter Ede , G Isaacs , T Williams , J Wilson , H McNeil , S Cripps , Addison , Jowitt , E Shinwell , A Bevan , G Tomlinson , J Griffiths , P Gordon-Walker , H Gaitskell , E Summerskill , H Marquand.",1. National Health Service
CAB,128,17,19,6-Apr-50,Conclusion,CM (50) 19,"C Attlee , H Morrison , H Dalton , Alexander , J Chuter Ede , G Isaacs , T Williams , J Wilson , H McNeil , E Bevin , Addison , Jowitt , E Shinwell , A Bevan , G Tomlinson , J Griffiths , P Gordon-Walker , H Gaitskell , M Webb , K Younger , E Summerskill , H Marquand , H Shawcross.","1. National Health Service; 2. China - Chinese Civil Aircraft in Hong Kong; 3. Cinematograph Films Act, 1948 - Power to Require the Exhibition of Particular Films; 4. The British Council in Russian Satellite Countries; 5. Food - Points Rationing"
CAB,128,17,20,6-Apr-50,Conclusion,CM (50) 20,"C Attlee , H Morrison , H Dalton , Alexander , E Shinwell , A Bevan , J Wilson , E Bevin , Addison , Jowitt , G Isaacs , T Williams , J Griffiths , P Gordon-Walker , P Noel-Baker , M Webb , H Gaitskell.",1. Food - Points Rationing; 2. Wages Policy - Manual Workers in Gas Industry
CAB,128,17,21,17-Apr-50,Conclusion,CM (50) 21,"C Attlee , S Cripps , Addison , Jowitt , G Isaacs , T Williams , J Wilson , H McNeil , H Dalton , Alexander , J Chuter Ede , A Bevan , G Tomlinson , J Griffiths , P Gordon-Walker , H Gaitskell.",1. The Budget; 2. Housing Programme; 3. Wages Policy
CAB,128,17,22,20-Apr-50,Conclusion,CM (50) 22,"C Attlee , H Morrison , H Dalton , Alexander , J Chuter Ede , G Isaacs , T Williams , J Wilson , H McNeil , S Cripps , Addison , Jowitt , E Shinwell , A Bevan , G Tomlinson , J Griffiths , P Gordon-Walker , P Noel-Baker , G Strauss , Pakenham , A Barnes , H Gaitskell , K Younger , W Whiteley.","1. Parliament - Business in the House of Commons; 2. Town and Country Planning (Grants) Regulations, 1950 - Acquisition of land by Local Authorities; 3. London Dock Strike; 4. Socialised Industries; 5. Resettlement of Refugees"
CAB,128,17,23,21-Apr-50,Conclusion,CM (50) 23,"C Attlee , H Morrison , H Dalton , Alexander , J Chuter Ede , G Isaacs , T Williams , J Wilson , S Cripps , Addison , Jowitt , E Shinwell , A Bevan , G Tomlinson , J Griffiths , P Gordon-Walker , A Barnes , H Shawcross.",1. London Dock Strike
CAB,128,17,24,24-Apr-50,Conclusion,CM (50) 24,"C Attlee , H Morrison , H Dalton , Alexander , J Chuter Ede , G Isaacs , T Williams , J Wilson , H McNeil , S Cripps , Addison , Jowitt , E Shinwell , A Bevan , G Tomlinson , J Griffiths , P Gordon-Walker , P Noel-Baker , H Gaitskell , A Barnes , K Younger , H Shawcross.",1. Receipts and Expenditure of the British Transport Commission; 2. Parliament - Divisions in the House of Commons; 3. Wages Policy - Manual Workers in Gas Industry; 4. London Dock Strike; 5. China - General Policy; 6. China - Chinese Civil Aircraft in Hong Kong; 7. Malaya - Appointment of Chinese Communist Consuls
CAB,128,17,25,25-Apr-50,Conclusion,CM (50) 25,"C Attlee , H Morrison , H Dalton , Alexander , J Chuter Ede , G Isaacs , T Williams , J Wilson , H McNeil , S Cripps , Addison , Jowitt , E Shinwell , A Bevan , G Tomlinson , J Griffiths , P Gordon-Walker , A Barnes , H Gaitskell , K Younger.",1. London Dock Strike; 2. Jordan and Israel; 3. Oil - Supplies for Haifa Refinery; 4. Receipts and Expenditure of the British Transport Commission
CAB,128,17,26,27-Apr-50,Conclusion,CM (50) 26,"C Attlee , H Morrison , H Dalton , Jowitt , G Isaacs , T Williams , J Wilson , H McNeil , S Cripps , Alexander , J Chuter Ede , A Bevan , G Tomlinson , J Griffiths , P Gordon-Walker , J Strachey , A Barnes , H Gaitskell , Pakenham , H Shawcross , P Noel-Baker , G Strauss , M Webb , K Younger , J Wheatley , W Whiteley.",1. Parliament - Business in the House of Commons; 2. Education Act; 3. Sea Fish Industry; 4. London Dock Strike; 5. Foreign Visiting Forces; 6. Jordan and Israel; 7. Meats in Establishments Order; 8. Socialised Industries
CAB,128,17,27,1-May-50,Conclusion,CM (50) 27,"C Attlee , H Morrison , H Dalton , Alexander , J Chuter Ede , G Isaacs , T Williams , J Wilson , S Cripps , Addison , Jowitt , E Shinwell , A Bevan , G Tomlinson , J Griffiths , P Gordon-Walker , A Barnes , H Gaitskell.","1. London Dock Strike; 2. London Passenger Charges Scheme; 3. Education Act - Denominational Schools; 4. International Labour Conference, 1949"
