collection,series,piece,item,Covering_date,Type,Former Reference,Attendees,Agenda
CAB,23,6,1,1-Apr-18,Conclusion,WC 379 ,D Lloyd George . Curzon . Milner . G Barnes . A Bonar Law . J Smuts . Derby . H Wilson . French . C Macready . A Balfour . E Geddes . R Wemyss . G Thomson.,"1. The S.S. ""Celtic.""; 2. Russia: Murmansk; 3. Royal Marines from the Navy; 4. The Western Front: German Attack, The Present Position; 5. Palestine; 6. The Italian Front"
CAB,23,6,2,2-Apr-18,Conclusion,WC 380 ,D Lloyd George . Curzon . Milner . A Bonar Law . G Barnes . J Smuts . A Balfour . Derby . H Wilson . R Wemyss . G Hope.,1. The Western Front; 2. The Co-ordination of the Higher Command; 3. Co-operation of the United States of America; 4. The Lichnowsky Revelations: Propaganda; 5. Russian Black Sea Fleet
CAB,23,6,3,3-Apr-18,Conclusion,WC 381 ,A Bonar Law . Curzon . Milner . G Barnes . J Smuts . A Balfour . Derby . F Maurice . G Cave . G Hope . H Duke . A Geddes.,1. The Western Front; 2. Strength of the Turkish Army; 3. Palestine
CAB,23,6,4,4-Apr-18,Conclusion,WC 382 ,D Lloyd George . Curzon . Milner . G Barnes . A Bonar Law . J Smuts . A Balfour . Derby . H Wilson . G Hope . H Trenchard.,"1. The Western Front: Aerial Operations, March 21-April 2 inclusive; 2. Requisitioning of Farm Lands for Naval and Military Purposes; 3. Submarines; 4. The Western Front: German Attack; 5. Palestine; 6. Mesopotamia; 7. Co-operation of the United States of America; 8. Inquiry concerning recent Battle; 9. Co-ordination of Allied Operations on the Western Front; 10. Withdrawal of Released Soldiers from Civil Life"
CAB,23,6,5,5-Apr-18,Conclusion,WC 383 ,D Lloyd George . Curzon . Milner . G Barnes . A Bonar Law . J Smuts . A Balfour . Derby . H Wilson . C Macready . W Churchill . A Geddes . J Seymour Lloyd . A Beck . W Hayes Fisher . H Monro . I Gibbon . G Hope . H Heath . T Macnamara . G Cave . H Duke . J Dodds . P Rose . A Stanley . G Roberts . C Addison . W Graham Harrison . W Adams.,"1. The Western Front: German Attack; 2. Loss of H.M.S. ""Bittern.""; 3. Sinking of Russian Warships; 4. Co-ordination of Allied Operations on the Western Front; 5. Anti-Recruiting Strikes; 6. Shipping for United States Troops; 7. Imperial War Museum; 8. Amendment of the Military Service Acts; 9. The Age Limit; 10. Ministers of Religion; 11. Clause 1 (3); 12. Obligation of Young men to serve in Volunteers; 13. Power by Proclamation to withdraw Certificates of Exemption in Bill: Case of National Emergency; 14. Section 3; 15. Power to call up Men for Medical Examination; 16. Application of the Bill (Compulsory Military Service) to Ireland - The Constitution of Tribunals in Great Britain and Ireland; 17. Ireland - Compulsory Military Service - Home Rule"
CAB,23,6,6,6-Apr-18,Conclusion,WC 384 ,D Lloyd George . Curzon . Milner . G Barnes . A Bonar Law . J Smuts . A Balfour . Derby . H Wilson . G Hope . A Geddes . G Cave.,"1. The Western Front: Prisoners of War; 2. Transfer of German Divisions; 3. The Italian Front: Italian Co-operation on the Western Front; 4. Macedonia; 5. Submarines; 6. H.M.S. ""Edgar.""; 7. Amendment of the Military Service Acts: The Constitution of Tribunals in Great Britain and Ireland; 8. The Age Limit"
CAB,23,6,7,6-Apr-18,Conclusion,WC 385 ,D Lloyd George . Curzon . Milner . G Barnes . A Bonar Law . J Smuts . Derby . R Cecil . W Churchill . G Cave . C Addison . W Hayes Fisher . E Cornwall . Rothermere . A Geddes . H Fisher . A Stanley . G Roberts . E Talbot . F Guest.,
CAB,23,6,8,8-Apr-18,Conclusion,WC 386 ,D Lloyd George . Curzon . Milner . A Bonar Law . G Barnes . J Smuts . A Balfour . Derby . H Wilson . G Hope.,1. The Western Front: Transfer of German Divisions; 2. The Italian Front; 3. Co-operation of the United States of America; 4. The Western Front: German Attack; 5. Attachment of British Officers to General Foch's Staff; 6. Submarines; 7. Vladivostock; 8. Russia; 9. Japanese Intervention; 10. The Age Limit; 11. Ireland
CAB,23,6,9,9-Apr-18,Conclusion,WC 387 ,D Lloyd George . Curzon . Milner . G Barnes . A Bonar Law . J Smuts . A Balfour . Derby . E Maurice . G Hope . R Whigham.,1. The Western Front: German Attack; 2. Macedonia; 3. Co-operation of the United States of America; 4. Vladivostock; 5. The Glycerine Position; 6. Tobacco Stocks; 7. Organisation of Government Offices; 8. Extra Accommodation for the Foreign Office; 9. Trade Relations of the United Kingdom within the Empire; 10. Development and Supply of Tanks; 11. The Food Situation
CAB,23,6,10,10-Apr-18,Conclusion,WC 388 ,D Lloyd George . Curzon . Milner . A Bonar Law . G Barnes . J Smuts . A Balfour . Derby . G Hope . F Maurice.,1. The Western Front: German Attack; 2. Transfer of German Divisions; 3. Comparison of Allied and Enemy Forces; 4. Troops from Macedonia; 5. Casualties; 6. Ireland: Compulsory Military Service; 7. Publication of Shipping Losses
CAB,23,6,11,11-Apr-18,Conclusion,WC 389 ,D Lloyd George . Curzon . Milner . A Bonar Law . G Barnes . J Smuts . A Balfour . R Cecil . G Cave . A Stanley . A Geddes . P Lloyd Greame . Islington . Crawford and Balcarres . S Leathes . Derby . F Maurice . C Macready . G Hope . J Maclay . C Addison . U Wintour . J Clynes . A Mond.,"1. The Western Front: German Attack; 2. Casualties; 3. Palestine; 4. H.M.S. ""Magic.""; 5. German Submarines off Monrovia; 6. Telegram to Portugal; 7. Tobacco Stocks; 8. Transport Workers' Battalions; 9. Ireland: Compulsory Military Service; 10. Emigration and Emigrants' Passages Bill; 11. Recall of Civil Servants from the Colours; 12. Tribunals for Government Offices; 13. Passports for Indian Home Rule Delegates; 14. Imperial War Museum"
CAB,23,6,12,12-Apr-18,Conclusion,WC 390 ,D Lloyd George . Curzon . Milner . G Barnes . A Bonar Law . J Smuts . Derby . H Wilson . R Cecil . E Geddes . R Wemyss . E Collard.,"1. Transport Workers' Battalions; 2. The Western Front: German Attack; 3. Telegram to Portugal; 4. Troops from Macedonia; 5. Anti-Aircraft Guns for France; 6. Casualties; 7. German Casualties; 8. Co-operation of the United States of America: Proposed Resolution of Thanks to President Wilson; 9. Man-Power Bill: Ministers of Religion; 10. Members of Parliament; 11. Tribunals for Government Offices; 12. Submarines; 13. Vladivostock; 14. H.M.S. ""King Alfred.""; 15. The s.s. ""Celtic.""; 16. Loss of Italian Destroyer; 17. The Military Situation in the East - Murmansk; 18. Archangel"
CAB,23,6,13,15-Apr-18,Conclusion,WC 391 ,D Lloyd George . Curzon . A Bonar Law . G Barnes . J Smuts . A Balfour . Derby . H Wilson . J Cowans . G Hope . J Maclay . R Cecil . W Birkbeck.,1. The Western Front: German Attack; 2. Transport of German Divisions; 3. Disposition of Enemy Divisions; 4. French Assistance; 5. German Casualties; 6. Supreme War Council: Appointment of General Belin; 7. Italian Co-operation on the Western Front; 8. Withdrawal of Released Soldiers from Civil Life; 9. Shipment of Remounts from America; 10. Military Situation in the East; 11. Ireland; 12. Supreme Command on the Western Front
CAB,23,6,14,16-Apr-18,Conclusion,WC 392 ,D Lloyd George . G Barnes . A Bonar Law . J Smuts . A Balfour . Derby . French . G Macdonogh . P de B Radcliffe . H Duke . H Fisher . E Geddes . R Wemyss . W Churchill . H Thuillier . W Long . G Cave . C Addison.,1. The Western Front: German Attack; 2. Disposition of Enemy Divisions; 3. Russia; 4. The Cattegat; 5. Ireland; 6. Withdrawal of Released Soldiers from Civil Life; 7. The Glycerine Position; 8. Anti-Submarine Coastal Patrols by Aeroplanes; 9. Poison Gas: Reply to the Geneva Red Cross Committee; 10. Casualties; 11. Man-Power Bill; 12. Application to Ireland: Military Precautions; 13. Home Rule
CAB,23,6,15,17-Apr-18,Conclusion,WC 393 ,D Lloyd George . A Bonar Law . G Barnes . J Smuts . A Balfour . Derby . J Cowans . F Maurice . G Macdonogh . C Callwell . P de B Radcliffe . E Geddes . R Wemyss . J Maclay . U Wintour . E Wyldbore Smith.,1. The Western Front; 2. Casualties; 3. German Casualties; 4. Withdrawal from Passchendaele; 5. Co-operation of the United States of America; 6. Re-forming British Divisions; 7. Gossip by King's Messenger; 8. French Troops in Flanders; 9. Disposition of Enemy Divisions; 10. General Foch's Confidence; 11. Transfer of German Divisions; 12. Austrians on the Western Front; 13. Palestine; 14. East Africa; 15. The Cattegat; 16. Murmansk; 17. Archangel; 18. Russian Black Sea Fleet; 19. Siberia; 20. Prisoners of War: Their Employment in the Firing Zone; 21. Greek Mobilisation; 22. Officers' Resettlement
CAB,23,6,16,18-Apr-18,Conclusion,WC 394 ,D Lloyd George . A Bonar Law . G Barnes . J Smuts . A Balfour . Derby . H Wilson . G Hope.,1. The Western Front: Disposition of Allied and Enemy Divisions; 2. French Troops in Flanders; 3. Enemy Attack near Bethune; 4. Transport Position in France; 5. Submarines; 6. British Division from Egypt; 7. Sinking of Italian Submarine; 8. Prices of Sulphate of Ammonia and Superphosphate; 9. American Shipbuilding; 10. Inter-Ally Council and Inter-Ally Executives; 11. Lord Derby's Mission in Paris
CAB,23,6,17,19-Apr-18,Conclusion,WC 395 ,D Lloyd George . A Bonar Law . G Barnes . J Smuts . A Chamberlain . A Balfour . H Wilson . C Macready . W Churchill . G Cave . H Duke . A Geddes . P Lloyd Greame . H Llewellyn Smith . S Kent . P Nash . R Wemyss . A Anderson . W Hayes Fisher . R Prothero . A Illingworth . D Shackleton . J Dodds . P Rose . H Monro . I Gibbon . J Seymour Lloyd . H Tagart.,1. Transport Position in France - Coal for France - Food for the Civilian Population of the North of France - The Supply of French Troops in the Northern Area; 2. The Western Front; 3. Message from His Majesty the King to the Troops; 4. Co-operation of the United States of America; 5. March of United States Troops through London; 6. Vladivostock; 7. Submarines; 8. Russia: Archangel; 9. Japanese Intervention; 10. The Budget; 11. Greek Mobilisation; 12. Military Service Act (2) 1918; 13. Ireland: Internment of Sinn Fein Leaders
CAB,23,6,18,22-Apr-18,Conclusion,WC 396 ,D Lloyd George . Curzon . G Barnes . A Bonar Law . J Smuts . A Chamberlain . Milner . H Wilson . A Balfour . R Wemyss.,"1. Naval Engagement in the Heligoland Bight; 2. Submarines; 3. The Western Front; 4. Ypres; 5. Portuguese Reinforcements; 6. Disposition of Enemy Divisions; 7. Co-operation of the United States of America; 8. March of United States Troops through London; 9. Summary of Military Situation: Man-Power; 10. Inundations on the Western Front; 11. Russia; 12. Status of His Majesty's Representatives in Brazil, Argentine, and Chile; 13. The House of Lords"
CAB,23,6,19,23-Apr-18,Conclusion,WC 397 ,D Lloyd George . Curzon . A Bonar Law . G Barnes . J Smuts . A Chamberlain . A Balfour . Milner . C Macready . F Shaw . P de B Radcliffe . H Duke . G Hewart . F Liddell . E Geddes . R Wemyss . W Long . G Cave . C Addison . H Fisher . A Geddes . W Adams.,"1. The Western Front; 2. Naval Raid on Zeebrugge and Ostend; 3. The Budget; 4. Co-operation of the United States of America; 5. Belgian Railway Resources; 6. Ireland: Application of the Military Service Act - Military Precautions; 7. Home Rule: Government of Ireland Amendment Bill; 8. Man-Power: Military Service Acts, 1916-1918; 9. The Western Front: Extension of the British Line"
CAB,23,6,20,24-Apr-18,Conclusion,WC 398 ,D Lloyd George . Curzon . G Barnes . A Bonar Law . J Smuts . A Chamberlain . A Balfour . Milner . H Wilson . C Macready . G Cave . W Long . W Churchill . S Kent . G Hope . T Macnamara . J Maclay . G Roberts . D Shackleton . A Geddes . P Lloyd Greame . H Duke.,1. The Western Front; 2. Co-operation of the United States of America; 3. The Belgian Front; 4. The Chief of the Air Staff; 5. Wheat for Italy; 6. Submarines; 7. Naval Raid on Zeebrugge and Ostend; 8. The Adriatic; 9. Ireland; 10. Propaganda in Ireland; 11. Diversion of Shipping from Canadian to United States Ports; 12. Proposed New Pensions Warrant; 13. Man-Power: Mobility of Munitions Labour; 14. Shipyard Labour; 15. Man-Power: Recruiting in Ireland; 16. Order of the British Empire Medal; 17. Naval Prize Bill; 18. Port of London Authority and Transport Workers' Federation
CAB,23,6,21,25-Apr-18,Conclusion,WC 399 ,D Lloyd George . Curzon . A Bonar Law . G Barnes . J Smuts . A Chamberlain . A Balfour . Milner . H Wilson . J Cowans . S Fay . R Wemyss . J Maclay . Islington . T Holderness . H Cox.,1. The Western Front; 2. The Belgian Front; 3. Mutiny of Portuguese Troops; 4. Portuguese Reinforcements; 5. Submarines; 6. The Adriatic; 7. Naval Raid on Zeebrugge and Ostend; 8. Man-Power: Admiralty Employees; 9. Transport between France and Italy; 10. Shipment of Rolling-Stock from the United States of America; 11. American Shipbuilding; 12. Prices of Sulphate of Ammonia and Superphosphate; 13. Wheat for Italy; 14. Indian Reforms: Grant of King's Commissions to Indians; 15. Shipment of Sovereigns to India; 16. Lord Rothermere's Resignation; 17. The Chief of the Air Staff; 18. Man-Power: The Demand on Agriculture
CAB,23,6,22,26-Apr-18,Conclusion,WC 400 ,D Lloyd George . Curzon . A Bonar Law . G Barnes . J Smuts . A Chamberlain . A Balfour . A Lynden-Bell . C Macready . P de B Radcliffe . W Churchill . S Kent . R Wemyss . Islington . T Holderness . C Addison.,"1. The Adriatic: British Aeroplane Attack; 2. Seaplanes; 3. Submarines; 4. Loss of H.M.S. ""Cowslip.""; 5. Naval Raid on Zeebrugge and Ostend; 6. Murmansk; 7. The Western Front; 8. Troops from Macedonia; 9. Austrians on the Western Front; 10. The Russian Situation; 11. Future of Russian Fleets; 12. Holland; 13. Indian Reforms: Grant of King's Commissions to Indians; 14. Arms Traffic after the War; 15. Man-Power: Voluntary Recruiting; 16. The Forth-Clyde Canal; 17. Liquor Control"
CAB,23,6,23,30-Apr-18,Conclusion,WC 401 ,D Lloyd George . Curzon . G Barnes . A Bonar Law . J Smuts . A Chamberlain . A Balfour . Milner . H Wilson . R Wemyss . G Hope . W Long.,1. Submarines; 2. Redistribution of Allied Naval Forces in the Mediterranean; 3. The Western Front: German Reserves; 4. Disposition of Enemy Divisions; 5. The Present Position; 6. The Channel Ports; 7. Censorship of Letters from Australian Troops in France; 8. Co-operation of the United States of America: Supplies for American Troops; 9. Employment of Czech Troops; 10. Economic Offensive
CAB,23,6,24,1-May-18,Conclusion,WC 402 ,A Bonar Law . Curzon . G Barnes . J Smuts . A Chamberlain . A Balfour . G Macdonogh . G Hope . A Stanley . G Roberts . W Bridgeman . C Addison . A Hall . J Beale . F Kellaway.,"1. The Western Front; 2. Mesopotamia; 3. Censorship of Letters from Australian Troops in France; 4. Enquiry concerning Recent Battle: The Vth Army; 5. The Mesopotamia Commission; 6. Submarines; 7. Bombing Raid on Ostend; 8. Future of Russian Fleets; 9. Vladivostock; 10. Employment of Czech Troops; 11. Proposed Mission to the United States America; 12. Horse-Racing: Oats for Horses; 13. Restrictions on Travelling by Railway; 14. Trade Boards Bill; 15. Man-Power: Military Service Acts, 1916-1918"
CAB,23,6,25,2-May-18,Conclusion,WC 403 ,A Bonar Law . Curzon . G Barnes . J Smuts . A Chamberlain . A Balfour . G Macdonogh . G Hope.,1. The Western Front; 2. The Italian Front; 3. Italian Offensive; 4. Palestine; 5. Mesopotamia; 6. East Africa; 7. The Mesopotamia Commission; 8. Enquiry concerning the Recent Battle: The Vth Army; 9. Co-operation of the United States of America; 10. Submarines; 11. Naval Losses; 12. Naval Raid on Zeebrugge and Ostend; 13. Economic Offensive: Government Economic Policy
CAB,23,6,26,3-May-18,Conclusion,WC 404 ,A Bonar Law . Curzon . G Barnes . J Smuts . A Chamberlain . A Balfour . G Macdonogh . R Chalmers . G Hope . T Holderness . L Worthington Evans.,1. The Western Front; 2. German Reserves; 3. Austrians on the Western Front; 4. Co-operation of the United States of America; 5. Italian Offensive; 6. Palestine; 7. Mesopotamia; 8. Persia; 9. Macedonia; 10. Submarines; 11. Bombing Raids; 12. Despatch of American Troops; 13. Proposed British Mission to Japan; 14. Shipment of Sovereigns to India; 15. Norwegian Pyrites
CAB,23,6,27,6-May-18,Conclusion,WC 405 ,D Lloyd George . Curzon . G Barnes . A Bonar Law . J Smuts . A Chamberlain . A Balfour . R Cecil . G Hope . R Chalmers . Milner . H Wilson . L Worthington Evans . C Addison.,"1. Palestine; 2. Submarines; 3. H.M.S. ""Rhododendron.""; 4. Port Ballantrae Shelled by Submarine; 5. Murmansk; 6. Employment of Czech Troops; 7. The Ukraine; 8. Meeting of the Supreme War Council - Salonica - The Executive War Board - The Allied Naval Forces in the Mediterranean - The Extension of General Foch's Powers to the Italian Front - The Transportation of Czech Troops from Russia - The Co-operation of the American Army - The Utilisation of Belgian Railway Resources - The Shipment of Rolling-stock from the United States of America; 9. Co-operation of the United States of America; 10. The Franco-German Agreement in regard to Prisoners of War; 11. Proposed Visit by the King of the Belgians; 12. British Casualties on the Western Front; 13. Indiscreet Questions in Parliament; 14. Ireland; 15. Norwegian Pyrites; 16. Greek Mobilisation; 17. Proposed Mission to the United States of America; 18. Visit of a Distinguished Dutchman to England"
