collection,series,piece,item,Covering_date,Type,Former Reference,Title,Author,,
CAB,24,24,22,23-Aug-17,Memorandum,GT 1821,Tribunals and Medical Boards.,W H Long,,
CAB,24,24,23,22-Aug-17,Memorandum,GT 1822,Weekly Report from the Ministry of Labour on the Labour Situation for the week ending August 22nd.,Ministry of Labour,,
CAB,24,24,24,23-Aug-17,Memorandum,GT 1823,British Military Efforts in the War. Necessity for Increased Publicity in America.,Milner,,
CAB,24,24,25,24-Aug-17,Memorandum,GT 1823A,The British Military Efforts in the War. Necessity for Increased Publicity in America.,W H Long,,
CAB,24,24,26,22-Aug-17,Memorandum,GT 1824,"Telegram P. 3377 from Secretary of State to Viceroy, Foreign Department.",Secretary of State for India,,
CAB,24,24,27,20-Aug-17,Memorandum,GT 1825,Proposal to transfer Employment Exchanges to National Service Department.,Ministry of Labour,,
CAB,24,24,28,22-Aug-17,Memorandum,GT 1826,Italian Operations. Telegram from Gen. Delme Radcliffe.,Delme Radcliffe,,
CAB,24,24,29,23-Aug-17,Memorandum,GT 1827,"Draft Minutes of a Meeting of the War Cabinet Man-Power Committee held at 2, Whitehall Gardens, at 3.30pm August 23rd, 1917.",Man-Power Committee,,
CAB,24,24,30,20-Aug-17,Memorandum,GT 1828,Russian Operations. Telegram No. 1199 from General Barter.,Barter,,
CAB,24,24,31,21-Aug-17,Memorandum,GT 1829,Russian Operations. Telegram No. 1201 from General Barter.,Barter,,
CAB,24,24,32,22-Aug-17,Memorandum,GT 1830,"Report relating to the War Work of the Board of Agriculture for Scotland for the week ending 22nd August, 1917.",H M Conacher,,
CAB,24,24,33,23-Aug-17,Memorandum,GT 1831,Indian Bulletin No. 13.,India Office,,
CAB,24,24,34,22-Aug-17,Memorandum,GT 1832,"Telegram from Secretary of State to Viceroy, Army Department.",Secretary of State for India,,
CAB,24,24,35,24-Aug-17,Memorandum,GT 1833,Conscientious Objectors.,Milner,,
CAB,24,24,36,22-Aug-17,Memorandum,GT 1834,Mesopotamia Operations. Telegram X.3321 from G.O.C. Mesopotamia to Caucasus Military Agent.,"General Officer Commanding, Mesopotamia",,
CAB,24,24,37,24-Aug-17,Memorandum,GT 1835,Report of Board of Agriculture and Fisheries.,A D Hall,,
CAB,24,24,38,22-Aug-17,Memorandum,GT 1836,Report of Food Production Department.,A Lee,,
CAB,24,24,39,24-Aug-17,Memorandum,GT 1837,Stocks in the United Kingdom.,Ministry of Food,,
CAB,24,24,40,24-Aug-17,Memorandum,GT 1838,Supply of Coal to Russia.,E N R Trentham,,
CAB,24,24,41,24-Aug-17,Memorandum,GT 1839,Award of medals for the present War.,Derby,,
CAB,24,24,42,24-Aug-17,Memorandum,GT 1839A,"Corrigendum to Memorandum by Secretary of State for War on the subject of ""Award of Medals for the Present War"".",Derby,,
CAB,24,24,43,24-Aug-17,Memorandum,GT 1840,"Naval Weekly Appreciation, 13.",Naval Staff,,
CAB,24,24,44,24-Aug-17,Memorandum,GT 1841,Weekly Report on Poland. XIV.,"Intelligence Bureau, Department of Information",,
CAB,24,24,45,24-Aug-17,Memorandum,GT 1842,"Summary of Blockade Information. Aug. 17 - 23, 1917.",War Trade Intelligence Department,,
CAB,24,24,46,24-Aug-17,Memorandum,GT 1843,Italian Operations. Telegram 338 from Gen. Delme Radcliffe.,Delme Radcliffe,,
CAB,24,24,47,22-Aug-17,Memorandum,GT 1844,Russian Operations. Telegram 1204 from Gen. Barter.,Barter,,
CAB,24,24,48,24-Aug-17,Memorandum,GT 1845,Return of No. 46 Squadron Royal Flying Corps to France.,W R Robertson and D Haig,,
CAB,24,24,49,25-Aug-17,Memorandum,GT 1846,Facilities for Transport from Archangel to the United Kingdom of Prisoners who are Natives of Italian Speaking Provinces of Austro-Hungary.,Foreign Office,,
CAB,24,24,50,23-Aug-17,Memorandum,GT 1847,Compensation for the Plant and Stocks which it may be necessary to destroy in Roumania.,Foreign Office,,
CAB,24,24,51,24-Aug-17,Memorandum,GT 1848,Salonika - Dispositions of Allied Forces.,"Chief of the Imperial General Staff and General Officer Commanding, Salonika",,
CAB,24,24,52,Aug-17,Memorandum,GT 1849,Labour in Revolt.,E V Arnold,,
CAB,24,24,53,25-Aug-17,Memorandum,GT 1850,Aden: The political situation in the Hinterland.,"Political Department, India Office",,
CAB,24,24,54,24-Aug-17,Memorandum,GT 1851,"Special Work of the Local Government Board for the Week ended August 24th, 1917.",Local Government Board,,
CAB,24,24,55,24-Aug-17,Memorandum,GT 1852,"Telegram 3385 from Sir P. Cox, Baghdad, 24th August, 1917, to Foreign Office.",P Cox,,
CAB,24,24,56,24-Aug-17,Memorandum,GT 1853,Construction of Mammoth Ships.,Controller of the Navy,,
CAB,24,24,57,24-Aug-17,Memorandum,GT 1854,Transfer of Naval Heavy Guns etc. to the Army.,J E Masterton Smith,,
CAB,24,24,58,24-Aug-17,Memorandum,GT 1855,Transport of Roumanian Refugees across the North Sea.,Foreign Office,,
CAB,24,24,59,22-Aug-17,Memorandum,GT 1856,"Ministry of Food. Report for Week ending Wednesday, August 22, 1917.",Ministry of Food,,
CAB,24,24,60,25-Aug-17,Memorandum,GT 1857,Italian Operations. Telegram from General Delme Radcliffe. No. 341.,Delme Radcliffe,,
CAB,24,24,61,26-Aug-17,Memorandum,GT 1858,Battle Cruiser Strength.,First Lord of the Admiralty,,
CAB,24,24,62,17-Aug-17,Memorandum,GT 1859,"1917. Imports of Coal, Coke and Patent Fuel into France &amp; Italy.",Secretary,,
CAB,24,24,63,25-Aug-17,Memorandum,GT 1860,Restriction of Shipping - Proposal that Freight should be sent direct to Destination from Place of Origin.,J P Maclay and John Ellerman,,
CAB,24,24,64,25-Aug-17,Memorandum,GT 1861,"Ministry of Pensions. Report for period from 18th August to 24th August, 1917.",Ministry of Pensions,,
CAB,24,24,65,26-Aug-17,Memorandum,GT 1862,Italian Operations. Telegram from General Delme Radcliffe. No. 347.,Delme Radcliffe,,
CAB,24,24,66,25-Aug-17,Memorandum,GT 1863,Mesopotamia Operations. Telegram T.B.48 from Caucasus Military Agent to G.O.C. Mesopotamia.,Caucasus Military Agent,,
CAB,24,24,67,25-Aug-17,Memorandum,GT 1864,Air Board. Report to the War Cabinet.,H P Harvey,,
CAB,24,24,68,27-Aug-17,Memorandum,GT 1865,Weekly Report of Russia. XIX.,"Intelligence Bureau, Department of Information",,
CAB,24,24,69,20-Aug-17,Memorandum,GT 1866,Roumania Operations. Telegram from General Ballard to C.I.G.S. No.B.A.701,Ballard,,
CAB,24,24,70,17-Aug-17,Memorandum,GT 1867,Report by General Delme Radcliffe No. 1240 on the Strength of the Italian and Austrian Forces.,Delme Radcliffe,,
CAB,24,24,71,23-Aug-17,Memorandum,GT 1868,The Anti-Semitism of the Present Government.,E S Montagu,,
CAB,24,24,72,27-Aug-17,Memorandum,GT 1869,Italian Operations. Telegram from General Delme Radcliffe. No.350.,Delme Radcliffe,,
CAB,24,24,73,28-Aug-17,Memorandum,GT 1870,Tonnage for Conveyance of Horses to Egypt.,J C Smuts,,
CAB,24,24,74,26-Aug-17,Memorandum,GT 1871,Employment Exchanges.,E S Montagu,,
CAB,24,24,75,28-Aug-17,Memorandum,GT 1872,Memorandum on Dr. Wekerle.,"Intelligence Bureau, Department of Information",,
CAB,24,24,76,27-Aug-17,Memorandum,GT 1873,Medical Boards.,Robert Munro,,
CAB,24,24,77,31-Aug-17,Memorandum,GT 1873A,Medical Boards.,W H Long,,
CAB,24,24,78,24-Aug-17,Memorandum,GT 1874,Memo. by the Committee on the Production and Distribution of Milk.,Waldorf Astor,,
CAB,24,24,79,28-Aug-17,Memorandum,GT 1875,Visit of Lord Northcliffe to Canada.,Northcliffe,,
CAB,24,24,80,29-Aug-17,Memorandum,GT 1876,Railway Labour Unrest.,A H Stanley,,
CAB,24,24,81,28-Aug-17,Memorandum,GT 1877,Use of Explosive Ammunition against Aeroplanes.,H P Harvey,,
CAB,24,24,82,28-Aug-17,Memorandum,GT 1878,Supply &amp, Despatch of Naval Guns to Russia.,Ministry of Shipping,
CAB,24,24,83,28-Aug-17,Memorandum,GT 1879,Italian Operations. Telegram from General Delme Radcliffe. No 351.,Delme Radcliffe,,
CAB,24,24,84,29-Aug-17,Memorandum,GT 1880,Weekly Report on Austria-Hungary. XIV.,"Intelligence Bureau, Department of Information",,
CAB,24,24,85,28-Aug-17,Memorandum,GT 1881,Weekly Report on Germany. XVII.,"Intelligence Bureau, Department of Information",,
CAB,24,24,86,28-Aug-17,Memorandum,GT 1882,Weekly Report on Spain. X.,"Intelligence Bureau, Department of Information",,
CAB,24,24,87,29-Aug-17,Memorandum,GT 1883,Weekly Report on Rumania. XIV.,"Intelligence Bureau, Department of Information",,
CAB,24,24,88,29-Aug-17,Memorandum,GT 1884,Italian Heavy Artillery Ammunition.,General Staff,,
CAB,24,24,89,27-Aug-17,Memorandum,GT 1885,Russian Operations. Telegram from General Barter  to C.I.G.S. No 102 M.,Barter,,
CAB,24,24,90,25-Aug-17,Memorandum,GT 1886,Russian Operations. Telegram from General Barter to C.I.G.S.,Barter,,
CAB,24,24,91,29-Aug-17,Memorandum,GT 1887,"Food Production Schemes, Ireland.",Department of Agriculture and Technical Instruction for Ireland,,
CAB,24,24,92,Aug-17,Memorandum,GT 1888,"Horses and Mules with the British and French Armies in France in the Middle of June, 1917.",Secretary,,
CAB,24,24,93,28-Aug-17,Memorandum,GT 1889,Italian Operations. Telegram from General Delme Radcliffe No.353.,Delme Radcliffe,,
CAB,24,24,94,28-Aug-17,Memorandum,GT 1890,Supply of Winter Clothing to the Russian Army.,Derby,,
CAB,24,24,95,30-Aug-17,Memorandum,GT 1891,Report from the Ministry of Labour on the Labour Situation for the week ending August 29th.,Ministry of Labour,,
CAB,24,24,96,30-Aug-17,Memorandum,GT 1892,State of Ireland.,H E Duke,,
CAB,24,24,97,29-Aug-17,Memorandum,GT 1893,Italian Operations. Telegram from General Delme Radcliffe No.356.,Delme Radcliffe,,
CAB,24,24,98,26-Aug-17,Memorandum,GT 1894,"Telegram from Viceroy, Foreign Department.",Viceroy,,
CAB,24,24,99,31-Aug-17,Memorandum,GT 1895,The Proposed Inter-Ally Transport Conference.,M P A Hankey,,
CAB,24,24,100,29-Aug-17,Memorandum,GT 1896,Russian Operations. Telegram from General Barter to C.I.G.S. No.104 M.,Barter,,
CAB,24,24,101,29-Aug-17,Memorandum,GT 1897,"Report relating to the War Work of the Board of Agriculture for Scotland for the week ending 29th August, 1917.",Board of Agriculture for Scotland,,
CAB,24,24,102,31-Aug-17,Memorandum,GT 1898,"Board of Agriculture and Fisheries. Report for week ended 29th August, 1917.",A D Hall,,
CAB,24,24,103,29-Aug-17,Memorandum,GT 1899,"Food Production Department. Report for week ended 28th August, 1917.",A Lee,,
CAB,24,24,104,14-Aug-17,Memorandum,GT 1900,War Information to the Prime Minister of the Commonwealth of Australia.,Munro Ferguson,,
CAB,24,25,1,31-Aug-17,Memorandum,GT 1901,Imperial Mineral Resources Bureau.,Minister of Munitions,,
CAB,24,25,2,31-Aug-17,Memorandum,GT 1902,Railway Labour Unrest.,M P A Hankey,,
CAB,24,25,3,31-Aug-17,Memorandum,GT 1903,Italian Operations. Telegram from General Delme Radcliffe. No 358.,Delme Radcliffe,,
CAB,24,25,4,31-Aug-17,Memorandum,GT 1904,"H.M. Office of Works, &amp;c. Report for fortnight ended 31st August, 1917.",Lionel Earle,,
CAB,24,25,5,26-Aug-17,Memorandum,GT 1905,Naval Weekly Appreciation - No. 14.,Naval Staff,,
CAB,24,25,6,31-Aug-17,Memorandum,GT 1906,Stocks in the United Kingdom.,Ministry of Food,,
CAB,24,25,7,31-Aug-17,Memorandum,GT 1907,"Weekly Report on Italy. IX. August 31st, 1917.","Intelligence Bureau, Department of Information",,
CAB,24,25,8,31-Aug-17,Memorandum,GT 1908,Weekly Report on France. X. August 31st 1917.,"Intelligence Bureau, Department of Information",,
CAB,24,25,9,30-Aug-17,Memorandum,GT 1909,"Memorandum on I. Herr Michaelis' ""Free Committee"" Scheme. II. Proposals for making Alsace-Lorraine one of the Federated States of the Empire.","Intelligence Bureau, Department of Information",,
CAB,24,25,10,31-Aug-17,Memorandum,GT 1910,"Summary of Blockade Information. Aug. 24 - 30, 1917.",War Trade Intelligence Department,,
CAB,24,25,11,28-Aug-17,Memorandum,GT 1911,Russian Operations. Telegram from General Barter to C.I.G.S. No 103 M.,Barter,,
CAB,24,25,12,30-Aug-17,Memorandum,GT 1912,Airship Construction Policy. Appreciation for War Cabinet.,Secretary,,
CAB,24,25,13,31-Aug-17,Memorandum,GT 1913,Proposed Military Mission to the Serbian Army.,Robert Cecil,,
CAB,24,25,14,1-Sep-17,Memorandum,GT 1914,Weekly Report on Bulgaria. XV.,"Intelligence Bureau, Department of Information",,
CAB,24,25,15,1-Sep-17,Memorandum,GT 1915,Ministry of Shipping. Report for Week ending September 1st 1917.,John Anderson,,
CAB,24,25,16,1-Sep-17,Memorandum,GT 1916,"Ministry of Pensions. Report for period 25th to 31st August, 1917.",Ministry of Pensions,,
CAB,24,25,17,10-Aug-17,Memorandum,GT 1917,"Supply and Transport. Despatch D. 3 from Military Attache, Petrograd.",Alfred Knox,,
CAB,24,25,18,31-Aug-17,Memorandum,GT 1918,"Telegram from General Delme Radcliffe to Sir W. Robertson, C.I.G.S. No 362.",Delme Radcliffe,,
CAB,24,25,19,29-Aug-17,Memorandum,GT 1919,"Ministry of Food. Report for Week ending Wednesday, August 29, 1917.",Ministry of Food,,
CAB,24,25,20,1-Sep-17,Memorandum,GT 1920,Coal Supply.,George N Barnes,,
CAB,24,25,21,1-Sep-17,Memorandum,GT 1920A,Coal Supply. Addendum.,George N Barnes,,
CAB,24,25,22,3-Sep-17,Memorandum,GT 1921,American Opinion Regarding the Retention of the German South African Colonies.,Northcliffe,,
CAB,24,25,23,1-Sep-17,Memorandum,GT 1922,Air Board. Report to the Cabinet.,H P Harvey,,
CAB,24,25,24,3-Sep-17,Memorandum,GT 1923,Italian Operations. Telegram from General Delme Radcliffe to C.I.G.S. No 370.,Delme Radcliffe,,
CAB,24,25,25,2-Sep-17,Memorandum,GT 1924,East African Operations. Telegram from General Van Deventer to C.I.G.S. No G.071.,Van Deventer,,
CAB,24,25,26,1-Sep-17,Memorandum,GT 1925,The Development of the Military Plans of the Allies in the Principal Theatres of War during 1917.,M P A Hankey,,
CAB,24,25,27,31-Aug-17,Memorandum,GT 1926,Afghanistan. Telegram from Viceroy.,Viceroy,,
CAB,24,25,28,1-Sep-17,Memorandum,GT 1927,Purchase of Silver for War Medals.,E S Montagu,,
CAB,24,25,29,3-Sep-17,Memorandum,GT 1928,Belgian Coast. Importance of an advance on.,E C Geddes,,
CAB,24,25,30,3-Sep-17,Memorandum,GT 1929,Conference at Paris. Telegram from Italian Ambassador to Lord R. Cecil suggesting postponement. Inability of Monsieur Boselli to attend.,R Cecil,,
CAB,24,25,31,3-Sep-17,Memorandum,GT 1930,Weekly Report on Russia. XX.,"Intelligence Bureau, Department of Information",,
CAB,24,25,32,4-Sep-17,Memorandum,GT 1931,Note from General Foch to C.I.G.S. on the question of sending 100 heavy guns from 1st French Army to reinforce General Cadorna.,W R Robertson,,
CAB,24,25,33,5-Sep-17,Memorandum,GT 1932,Policy that has been adopted by the Admiralty &amp,c. Re Airship Construction.,M P A Hankey,
CAB,24,25,34,3-Sep-17,Memorandum,GT 1933,Weekly Report. Telegram from Viceroy.,Viceroy,,
CAB,24,25,35,4-Sep-17,Memorandum,GT 1934,Decoration for the Troops in France in 1914.,Derby,,
CAB,24,25,36,3-Sep-17,Memorandum,GT 1935,Italian Operations. Telegram from General Delme Radcliffe. No 372.,Delme Radcliffe,,
CAB,24,25,37,2-Sep-17,Memorandum,GT 1936,Russian Operations. Telegram from General Barter No 1221.,Barter,,
CAB,24,25,38,4-Sep-17,Memorandum,GT 1937,Weekly Report on Poland. XV.,"Intelligence Bureau, Department of Information",,
CAB,24,25,39,2-Sep-17,Memorandum,GT 1938,"Russian Situation. Telegram from Assistant Military Attache, to D.M.I. Nos 1319, 1st September &amp; 1320, 2nd September 1917.","Assistant Military Attache, Petrograd",,
CAB,24,25,40,4-Sep-17,Memorandum,GT 1939,Oil Fuel Situation.,Fourth Sea Lord,,
CAB,24,25,41,30-Aug-17,Memorandum,GT 1940,Telegram 3524 from Sir P. Cox.,P Cox,,
CAB,24,25,42,28-Aug-17,Memorandum,GT 1941,Destruction of Food for Making Malt Liquors &amp,c. Resolution passed at the Quarterly Meeting of the Leicestershire District Lodge of the International Order of Good Templars.,Samuel Dutton,
CAB,24,25,43,Jul-17,Memorandum,GT 1942,Copy of a Resolution Passed by the South African Women's Christian Temperance Union protesting against facilities to obtain strong drink offered to Soldiers.,South African Women's Christian Temperance Union,,
CAB,24,25,44,4-Sep-17,Memorandum,GT 1943,Russian Operations. Telegram 1227 from General Barter.,Barter,,
CAB,24,25,45,3-Sep-17,Memorandum,GT 1944,Transport Workers' Battalions.,Ministry of Shipping,,
CAB,24,25,46,1-Sep-17,Memorandum,GT 1945,Tables showing number and Gross Tonnage of Allied and Neutral Merchant Vessels lost by Enemy Action since the Outbreak of War.,Admiralty,,
CAB,24,25,47,5-Sep-17,Memorandum,GT 1946,Food for Russia. Restriction of Enemy Supplies Department. Foreign Office Telegram No 31 from Capt. Proctor for Mr Mitchell Thompson.,Foreign Office,,
CAB,24,25,48,4-Sep-17,Memorandum,GT 1947,Weekly Report on Germany. XVIII.,"Intelligence Bureau, Department of Information",,
CAB,24,25,49,5-Sep-17,Memorandum,GT 1948,Weekly Report on Serbia and Montenegro. VI.,"Intelligence Bureau, Department of Information",,
CAB,24,25,50,4-Sep-17,Memorandum,GT 1949,Norway re-entering into the War. Foreign Office telegram from Sir M. Findlay (Christiania) No. 5096.,M Findlay,,
CAB,24,25,51,5-Sep-17,Memorandum,GT 1950,Horses and Mules for Greece.,Derby,,
CAB,24,25,52,5-Sep-17,Memorandum,GT 1951,Italian Operations. Telegram from General Delme Radcliffe. No 375.,Delme Radcliffe,,
CAB,24,25,53,5-Sep-17,Memorandum,GT 1952,Food Production Schemes. Ireland.,Department of Agriculture and Technical Instruction for Ireland,,
CAB,24,25,54,5-Sep-17,Memorandum,GT 1953,"Assistance to Russia. Copy of a letter from Admiralty to Secretary, War Cabinet enclosing a paraphrase of Telegram from Senior Naval Officer, Archangel regarding the Food Situation.",Admiralty,,
CAB,24,25,55,5-Sep-17,Memorandum,GT 1954,Russian Operations. Telegram from General Barter No 1229.,Barter,,
CAB,24,25,56,30-Aug-17,Memorandum,GT 1955,Copy of a letter from Brigadier General G.S. Clive head of the British Mission at French General Head Quarters to the D.M.I.,G S Clive,,
CAB,24,25,57,5-Sep-17,Memorandum,GT 1956,Steel Plates and Shipbuilding.,W S Churchill,,
CAB,24,25,58,3-Sep-17,Memorandum,GT 1957,Supply of Steel Plates to Italy.,"Imperialli, W S Churchill, E S Montagu and E Wyldbore Smith",,
CAB,24,25,59,2-Sep-17,Memorandum,GT 1958,Memorandum by Serbian Prime Minister and Minutes by Foreign Office.,N P Pashitch and Foreign Office,,
CAB,24,25,60,5-Sep-17,Memorandum,GT 1959,Italian Operations. Telegram from General Delme Radcliffe. No 379.,Delme Radcliffe,,
CAB,24,25,61,4-Sep-17,Memorandum,GT 1960,Note on the German Harvest in 1917.,F H Middleton,,
CAB,24,25,62,6-Sep-17,Memorandum,GT 1961,Memorandum on the new German-Swiss Commercial and Financial Agreement.,"Intelligence Bureau, Department of Information",,
CAB,24,25,63,6-Sep-17,Memorandum,GT 1962,Report from the Ministry of Labour on the Labour Situation for the week ending 5th September 1917.,D J Shackleton,,
CAB,24,25,64,5-Sep-17,Memorandum,GT 1963,Submarine Attack on Scarborough.,Admiralty,,
CAB,24,25,65,5-Sep-17,Memorandum,GT 1964,"Riga. Copy of Telegram from Naval Attache, Pretrograd to Admiralty.","Naval Attache, Petrograd",,
CAB,24,25,66,5-Sep-17,Memorandum,GT 1965,"Russian Operations. Telegram from General Barter, No 1230.",Barter,,
CAB,24,25,67,5-Sep-17,Memorandum,GT 1966,"Russian Operations. Telegram from General Barter, No 1231.",Barter,,
CAB,24,25,68,6-Sep-17,Memorandum,GT 1967,Italian Operations. Telegram from General Delme Radcliffe. No 381.,Delme Radcliffe,,
CAB,24,25,69,6-Sep-17,Memorandum,GT 1968,Indian Bulletin No. 14.,India Office,,
CAB,24,25,70,7-Sep-17,Memorandum,GT 1969,"Board of Agriculture and Fisheries. Report for week ended 5th September, 1917.",Board of Agriculture and Fisheries,,
CAB,24,25,71,5-Sep-17,Memorandum,GT 1970,"Food Production Department. Report for week ended 4th September, 1917.",A Lee,,
