collection,series,piece,item,Covering_date,Type,Former Reference,Attendees,Agenda
CAB,65,6,26,4-Apr-40,Conclusion,WM (40) 81,"N Chamberlain, J Simon, S Hoare, O Stanley, Halifax, W Churchill, K Wood, Hankey, J Anderson, J Reith, R Cross.","1. Contraband Control - French proposals for rationing neutrals - Italy's oil stocks; 2. Italy - Anglo-Italian relations; 3. Broadcasting - Proposed erection of a new high-power station near the East Coast; 4. The Air Situation - Enemy activity - Royal Air Force activity - Sunderland-Junkers combat; 5. The Naval Situation - Raid on Scapa Flow, April 2nd - Attacks on convoys; 6. The Military Situation; 7. German Submarines - Reported despatch to the Black Sea; 8. Supreme War Council: 6th Meeting - Royal Marine operation - Proposed action in Norwegian territorial waters; 9. The Far East - German exports to Japan - Contraband control in the Far East - Establishment of administration under Wang Ching-wei in Nanking - Sir Robert Craigie's speech"
CAB,65,6,27,5-Apr-40,Conclusion,WM (40) 82,"N Chamberlain, J Simon, K Wood, S Hoare, Halifax, O Stanley, Hankey, J Anderson, Zetland, H Wilson, D Pound, A Eden, C Newall, W Ironside.",1. Afghanistan; 2. The Air Situation - Attacks on German warships; 3. The Naval Situation - German naval dispositions - Air attacks on shipping; 4. The Military Situation; 5. Scandinavia - German intentions; 6. Supreme War Council: 6th Meeting - Royal Marine operation - Proposed action in Norwegian territorial waters
CAB,65,6,28,6-Apr-40,Conclusion,WM (40) 83,"N Chamberlain, J Simon, Halifax, J Anderson, D Pound, C Newall, W Ironside.",1. The Air Situation - R.A.F. activity - Spreading of false reports regarding quality of R.A.F. machines; 2. The Naval Situation - U-boat reported off Eire; 3. The Military Situation - Disposition of German divisions - Possible German intentions: the Low Countries; 4. Peace Aims - U.S.A. suggestion for an Allied declaration; 5. Roumania - Supplies of oil to Germany; 6. Scandinavia - Proposed action in Norwegian territorial waters - Presentation of British and French notes: Reactions of the Norwegian Government: Reactions of the Swedish Government
CAB,65,6,29,8-Apr-40,Conclusion,WM (40) 84,"N Chamberlain, J Simon, K Wood, O Stanley, Halifax, W Churchill, S Hoare, Hankey, J Anderson, R Cross, C Newall, A Faulkner, R Hudson, H Wilson, W Ironside, C Hurcomb, C Daniel.",1. The Air Situation - Enemy activity - Attacks on German warships; 2. The Naval Situation - Laying of Minefields in Norwegian Territorial Waters - German Fleet activity - British Naval counter-measures; 3. The Military Situation; 4. Scandinavia - Action in Norwegian Territorial Waters; 5. Royal Marine Operation; 6. Italy - Possible intentions; 7. Neutral Territorial Waters - Instructions to His Majesty's ships regarding attacks on enemy war vessels; 8. Norway - Chartering of Norwegian tankers; 9. Norway - Action to be taken if the Shipping Agreement is denounced
CAB,65,6,30,9-Apr-40,Conclusion,WM (40) 85,"N Chamberlain, J Simon, K Wood, O Stanley, Halifax, W Churchill, S Hoare, Hankey, J Anderson, J Reith, A Cadogan, D Pound, A Eden, H Wilson, C Newall, W Ironside, O Sargent.",1. Scandinavia: German invasion of Denmark and Norway - Possible air action - Message to Norwegian Government - Sweden - Western Front - Royal Marine Operation - The German Declaration
CAB,65,6,31,9-Apr-40,Conclusion,WM (40) 86,"N Chamberlain, J Simon, K Wood, O Stanley, Halifax, W Churchill, S Hoare, Hankey, J Anderson, J Reith, C Newall, W Ironside, A Eden, R Hudson, A Cadogan, D Pound, C Hurcomb.",1. Scandinavia: German invasion of Norway and Denmark - The military situation - The Faroes and Iceland - Action to be taken with Scandinavian and Baltic shipping - Prime Minister's Statement; 2. Supreme War Council - 7th Meeting
CAB,65,6,32,10-Apr-40,Conclusion,WM (40) 87,"N Chamberlain, J Simon, K Wood, O Stanley, Halifax, W Churchill, S Hoare, Hankey, J Anderson, R Cross, C Newall, R Hudson, H Wilson, D Pound, W Ironside.","1. The Air Situation - Operations over Scandinavia - Reconnaissance of the Faroes - Enemy aircraft concentration at Stavenger; 2. The Naval Situation - Operations off the coast of Norway: destroyer attack at Narvik; 3. Royal Air Force - Instructions to aircraft to attack shipping in the Skagerrak without warning; 4. Supreme War Council: 7th Meeting - Scandinavia - Belgium - Royal Marine operation; 5. Scandinavia: German invasion of Norway - Reported negotiations between Norwegian and German Governments - Debate in the House of Commons; 6. German occupation of Denmark: The Faroes, Greenland and Iceland; 7. Economic Policy - Effect of German occupation of Denmark and Norway; 8. Italy - Economic relations; 9. Italy - Possible intentions; 10. Western Front - Attitude of Belgium; 11. German occupation of Denmark: Treatment of Danish ships; 12. German occupation of Norway: Treatment of Norwegian ships"
CAB,65,6,33,11-Apr-40,Conclusion,WM (40) 88,"N Chamberlain, J Simon, K Wood, O Stanley, Halifax, W Churchill, S Hoare, Hankey, J Anderson, L Burgin, E Wallace, H Wilson, W Ironside, A Eden, Woolton, R Hudson, C Newall, H Burrough.","1. Sweden: Proposed Allied Mission - Swedish gold reserves - Swedish oil stocks - British representatives; 2. The Air Situation - Operations over Scandinavia - Attacks on U-boats - Air attack on Scapa - Air attack on Stavanger aerodrome; 3. The Naval Situation - H.M.S. Renown and the Scharnhorst - Action at Narvik - Action by the Fleet Air Arm: Bergen - Action by submarines - The main fleet - Air attack on Scapa - The Faroe Islands - General situation; 4. The Military Situation; 5. Operation ""Rupert""; 6. Norway: Attitude of Norwegian Government; 7. Sweden - Reported demands of German Government; 8. Italy - Probable intentions; 9. The Mediterranean - Reported presence of German submarines; 10. Western Front - Attitude of Belgium - Warning to the Netherlands; 11. Trading with the Enemy Act - Extension of area affected; 12. Shipping - Treatment of Norwegian shipping; 13. The Press - False reports of events in Scandinavia; 14. Diversion of shipping - Chartering of Dutch coasters"
CAB,65,6,34,12-Apr-40,Conclusion,WM (40) 89,"N Chamberlain, J Simon, K Wood, O Stanley, Halifax, W Churchill, S Hoare, Hankey, J Anderson, Zetland, A Cadogan, D Pound, A Eden, H Wilson, C Newall, W Ironside.","1. The Air Situation - R.A.F. activity - Air attack on Stavanger aerodrome - Reconnaissance of North-West Germany; 2. The Naval Situation - Action by the Fleet Air Arm: Trondhjem - Enemy air attack on the fleet: H.M.S. Eclipse - Naval activity - Norwegian naval success - Disposition of enemy heavy ships - Occupation of the Faroe Islands; 3. Operation ""Rupert""; 4. The Military Situation - German troop movements; 5. Sweden - Attitude of Swedish Government - Swedish oil stocks - Allied mission to Sweden - Swedish gold reserves; 6. Italy - Probable intentions; 7. U.S.S.R. - Probable intentions; 8. Western Front - Attitude of Belgium - German attitude to the Netherlands; 9. Poland - Conduct of German authorities in German-occupied territory - Proposed three-Power declaration; 10. India - Constitutional questions; 11. The Dominions - Proposal for an Imperial War Conference; 12. The Press - False reports of events in Scandinavia"
CAB,65,6,35,12-Apr-40,Conclusion,WM (40) 90,"N Chamberlain, J Simon, K Wood, O Stanley, Halifax, W Churchill, S Hoare, Hankey, J Anderson, A Cadogan, D Pound, A Eden, C Newall, W Ironside.","1. Press - False reports of events in Scandinavia; 2. The Western Front - Action if Holland or Belgium is invaded; 3. Operation ""Rupert"""
CAB,65,6,36,13-Apr-40,Conclusion,WM (40) 91,"N Chamberlain, J Simon, K Wood, O Stanley, Halifax, W Churchill, S Hoare, Hankey, J Anderson, H Wilson, C Newall, A Cadogan, D Pound, W Ironside.",1. The Air Situation - R.A.F activity - Attacking of Stavanger aerodrome; 2. The Naval Situation - Naval activity - Air attack on Narvik - British landing at Narvik - Occupation of the Faroe Islands; 3. Operations in Norway; 4. Western Front - Action if the Netherlands or Belgium is invaded; 5. Italy - Probable intentions; 6. Sweden - Attitude of the Swedish Government; 7. Supreme War Council - Meetings of the Supreme War Council: Anglo-French Secretariat; 8. War Cabinet Arrangements
CAB,65,6,37,14-Apr-40,Conclusion,WM (40) 92,"N Chamberlain, J Simon, K Wood, O Stanley, Halifax, W Churchill, S Hoare, Hankey, J Anderson, A Cadogan, D Pound, H Wilson, L Newall, W Ironside.","1. The Air Situation - Enemy activity - R.A.F. activity - Coastal Command operation - Attacks on Stavanger aerodrome; 2. The Naval Situation - Attack on Narvik, April 13th - Attack on Narvik, April 10th: H.M.S. Hardy - Naval activity - Submarine operations - Occupation of the Faroe Islands - Operations in the Kattegat - Attacks on shipping; 3. Action at Narvik - B.B.C. announcement; 4. The Military Situation - Western Front - Norway; 5. Operations in Norway; 6. Western Front - Action to be taken if the Netherlands or Belgium is invaded - Attitude of the Belgian Government - Attitude of the French Government; 7. Western Front (contd.) - Air action in certain contingencies; 8. Sweden - Allied Mission; 9. Norway - Request for financial assistance; 10. Italy - Probable intentions; 11. Greenland - Canadian proposal to seize the cryolite mines at Ivigtut"
CAB,65,6,38,15-Apr-40,Conclusion,WM (40) 93,"N Chamberlain, J Simon, K Wood, O Stanley, Halifax, W Churchill, S Hoare, Hankey, J Anderson, M MacDonald, Woolton, R Hudson, A Cadogan, H Massy, A Eden, L Burgin, E Wallace, R Cross, C Newall, A McKenzie.","1. The Air Situation - Royal Air Force activity - Night mine-laying operations - Attacks on Stavanger aerodrome - German troop-carrying aircraft; 2. The Naval Situation - Naval activity - Fleet Air Arm attack on Bergen - Submarine operations; 3. The Military Situation - Norway; 4. Operations in Norway; 5. Sweden - Return to London of Allied Mission; 6. Germany - Attack on Scandinavia undertaken against advice of the High Command - State of opinion in Berlin; 7. Denmark - Return of His Majesty's Minister, Copenhagen; 8. Italy - Probable intentions; 9. The Netherlands - Preparedness against invasion - Allied occupation of Netherland East Indies in the event of the invasion of the Netherlands; 10. Western Front - Action to be taken if the Netherlands or Belgium is invaded - Attitude of the Belgian Government - Communication to the Netherland Minister in London; 11. Soviet Union - Possible Allied operations in the Caucasus; 12. Africa - Proposal to transfer West African contingent to East Africa; 13. Finland - Supply of munitions; 14. Shipping: Control of neutral ships - Danish vessels - Case of a Danish tanker now at Gibraltar - Norwegian vessels - Norwegian tankers - Norwegian vessels proceeding to Allied destinations - Norwegian vessels on certain neutral charters - Swedish vessels - Iceland, Greenland and the Faroe Islands - Holland and Belgium - Effects on British trade - Coal exports; 15. Diversion of shipping"
CAB,65,6,39,16-Apr-40,Conclusion,WM (40) 94,"N Chamberlain, J Simon, K Wood, O Stanley, Halifax, W Churchill, S Hoare, Hankey, J Anderson, A Duncan, W Morrison, A Cadogan, D Pound, A Eden, J Reith, H Wilson, C Newall, W Ironside.",1. The Air Situation - Reconnaissance of Wilhelmshaven - Attacks on Stavanger aerodrome - Coastal Command activity - Reconnaissance of Bergen - General Carton de Wiart at Namsos - British air forces in France; 2. The Naval Situation - H.M.S. Eclipse; 3. The Military Situation - Norway - Western Front; 4. Scandinavia - Allied Mission to Sweden - Proposed visit of Admiral Sir Edward Evans to Norway; 5. Italy - Probable intentions; 6. Western Front - Action to be taken in the event of Netherlands or Belgium being invaded; 7. The Balkans - Visit to London of His Majesty's representatives; 8. Flying Boats - Diversion of civil flying-boats for military duties
CAB,65,6,40,17-Apr-40,Conclusion,WM (40) 95,"N Chamberlain, J Simon, K Wood, O Stanley, Halifax, W Churchill, S Hoare, Hankey, J Anderson, H Wilson, C Newall, A Eden, A Cadogan, H Massy.",1. The Air Situation - Reconnaissance of German naval bases - Attacks on Stavanger aerodrome - Other operations in Scandinavia - Night mine-laying operations; 2. The Naval Situation - Bombardment of Stavanger aerodrome by H.M.S. Suffolk - H.M. submarine Thistle - Attacks on shipping; 3. Operations in Norway; 4. The Military Situation - Scandinavia - Supply of munitions to Norway; 5. Scandinavia - Visit of Admiral Sir Edward Evans to Norway; 6. Sweden - Attitude towards Germany; 7. Italy - Probable intentions - Possibility of an Italian attack on Yugoslavia - Proposals of the French War Committee - Cancellation of speech by Signor Mussolini - Sir Percy Loraine; 8. Spain - Possible intervention in the war; 9. Germany - Attack on Scandinavia undertaken against the advice of the German High Command; 10. Western Front - Action to be taken if the Netherlands or Belgium is invaded; 11. Japan - Position of the Netherlands East Indies in the event of an invasion of the Netherlands; 12. Scandinavia - Economic consequences to the Allies and Germany of German invasion of Denmark and Norway
CAB,65,6,41,18-Apr-40,Conclusion,WM (40) 96,"N Chamberlain, J Simon, K Wood, O Stanley, Halifax, W Churchill, S Hoare, Hankey, J Anderson, H Wilson, A Eden, A Cadogan, H Massy.",1. The Air Situation - Enemy mine-laying activities - Attacks on Stavanger aerodromes - Vaernes aerodrome - Attack on Oslo aerodromes - Mine-laying operations - Attacks on U-boats; 2. The Naval Situation - Bombardment of Stavanger aerodrome by H.M.S. Suffolk - Attack on the Admiral Scheer - German naval losses - Magnetic mines - Mediterranean Fleet movements: consultation with the French; 3. Operations in Norway - Naval movements - Landings at Namsos and Andalsnes; 4. The Military Situation - The Western Front; 5. Japan - Position of the Netherland East Indies in the event of the invasion of the Netherlands; 6. The Western Front - Action to be taken if the Netherlands or Belgium is invaded; 7. The Western Front (contd.) - Probable German intentions; 8. Italy - Probable intentions - Proposals of the French War Committee; 9. War Cabinet arrangements
CAB,65,6,42,19-Apr-40,Conclusion,WM (40) 97,"N Chamberlain, J Simon, K Wood, O Stanley, Halifax, W Churchill, S Hoare, Hankey, J Anderson, A Duncan, R Cross, A Eden, R Hudson, H Wilson, A Cadogan.",1. The Air Situation - Attack on shipping in Oslo Fjord - Attack on Trondhjem aerodrome - Reconnaissances of the Norwegian coast - Aalborg aerodrome - Enemy activity off our coasts; 2. The Naval Situation - Norwagian operations - H.M.S. Furious - H.M.S. Suffolk - H.M.S. Renown - H.M.S. Hardy - Action by British submarines - Enemy mine-laying - Shipping losses - Mediterranean Fleet movements; 3. Operations in Norway - The general situation Press reports; 4. The Military Situation - Western Front; 5. The Mediterranean - Protection of British shipping; 6. Iron Ore - Supplies from North Africa; 7. Italy - Proposals of the French War Committee - Reception in Italy of the Prime Minister's speech on the Balkans - Reported German threat to Hungary - Count Teleki's visit to Rome - Views of the Bulgarian Minister in Berlin - Report of Italian intentions received from Washington; 8. Western Front - Action to be taken if the Netherlands or Belgium is invaded; 9. U.S.S.R. - Internal conditions; 10. Sweden - Possible German intentions; 11. U.S.S.R. - Trade negotiations; 12. Contraband Control - Control of supplies to Germany from the Far East; 13. Messages of Condolence
