collection,series,piece,item,Covering_date,Type,Former Reference,Title,Author,,
CAB,129,14,18,8-Nov-46,Memorandum,CP (46) 418,Civic Restaurants Bill.,"John Strachey, James Chuter Ede, Joseph Westwood",,
CAB,129,14,19,11-Nov-46,Memorandum,CP (46) 419,Winter Fuel Supplies for Industry.,Emanuel Shinwell,,
CAB,129,14,20,12-Nov-46,Memorandum,CP (46) 420,Transport Bill.,Herbert Morrison,,
CAB,129,14,21,12-Nov-46,Memorandum,CP (46) 421,Admission of Poles to Civilian Employment.,George A Isaacs,,
CAB,129,14,22,13-Nov-46,Memorandum,CP (46) 422,Socialisation of the Ruhr Industries.,Hector McNeil,,
CAB,129,14,23,15-Nov-46,Memorandum,CP (46) 423,Proposals for Supplying Industry with Fuel during the Winter.,Emanuel Shinwell,,
CAB,129,14,24,15-Nov-46,Memorandum,CP (46) 424,Proposed Compensation Scheme for Officers of the Indian Services appointed by the Secretary of State.,Pethrick-Lawrence,,
CAB,129,14,25,15-Nov-46,Memorandum,CP (46) 425,Visit by Parliamentary Delegation to Burma.,Pethrick-Lawrence,,
CAB,129,14,26,18-Nov-46,Memorandum,CP (46) 426,Request for Butter by Canada.,"Addison, John Strachey",,
CAB,129,14,27,15-Nov-46,Memorandum,CP (46) 427,Fuel Requirements for the Iron and Steel Industry.,John Wilmot,,
CAB,129,14,28,15-Nov-46,Memorandum,CP (46) 428,Legislation in the 1945-46 Session.,"Herbert Morrison, Arthur Greenwood",,
CAB,129,14,29,18-Nov-46,Memorandum,CP (46) 429,"The International Labour Conference, Montreal, September-October 1946.",George A Isaacs,,
CAB,129,14,30,19-Nov-46,Memorandum,CP (46) 430,Gift Food Parcels for Overseas.,John Strachey,,
CAB,129,14,31,25-Nov-46,Memorandum,CP (46) 431,Civil Service Man-Power.,Clement R Attlee,,
CAB,129,14,32,25-Nov-46,Memorandum,CP (46) 432,Town and Country Planning Bill.,Lewis Silkin,,
CAB,129,14,33,26-Nov-46,Memorandum,CP (46) 433,Proposed Intergovernmental Shipping Organisation.,Alfred Barnes,,
CAB,129,14,34,26-Nov-46,Memorandum,CP (46) 434,Illegal Immigration. Arrest and Diversion of Ships on the High Seas.,Hall,,
CAB,129,15,1,27-Nov-46,Memorandum,CP (46) 435,Agriculture Bill.,Tom Williams,,
CAB,129,15,2,28-Nov-46,Memorandum,CP (46) 436,Supplementary Report of the Tripartite Nutrition Committee.,John B Hynd,,
CAB,129,15,3,29-Nov-46,Memorandum,CP (46) 437,Town and Country Planning Bill.,Aneurin Bevan,,
CAB,129,15,4,1-Dec-46,Memorandum,CP (46) 438,Anglo-American Discussions on Germany.,Norman Brook,,
CAB,129,15,5,3-Dec-46,Memorandum,CP (46) 439,Malayan Policy.,Addison,,
CAB,129,15,6,3-Dec-46,Memorandum,CP (46) 440,Statements after Questions.,Clement R Attlee,,
CAB,129,15,7,6-Dec-46,Memorandum,CP (46) 441,Impending Food Difficulties.,John Strachey,,
CAB,129,15,8,7-Dec-46,Memorandum,CP (46) 442,The Clothing Ration.,Richard Stafford Cripps,,
CAB,129,15,9,9-Dec-46,Memorandum,CP (46) 443,Japanese Reparations Deadlock.,Hector McNeil,,
CAB,129,15,10,4-Dec-46,Memorandum,CP (46) 444,Sarawak.,Arthur Creech Jones,,
CAB,129,15,11,7-Dec-46,Memorandum,CP (46) 445,Royalist Yugoslav Ex-Prisoners of War in the British Zone of Germany.,John B Hynd,,
CAB,129,15,12,7-Dec-46,Memorandum,CP (46) 446,Exports of Coal from Germany.,John B Hynd,,
CAB,129,15,13,2-Dec-46,Memorandum,CP (46) 447,Report of the British Parliamentary Delegation to Greece.,Hector McNeil,,
CAB,129,15,14,9-Dec-46,Memorandum,CP (46) 448,Burma: Constitutional Position.,Pethrick-Lawrence,,
CAB,129,15,15,9-Dec-46,Memorandum,CP (49) 449,International Labour Conference.,George A Isaacs,,
CAB,129,15,16,9-Dec-46,Memorandum,CP (46) 450,Withdrawal of British Troops from Egypt.,Norman Brook,,
CAB,129,15,17,10-Dec-46,Memorandum,CP (46) 451,Town and Country Planning Bill.,Herbert Morrison,,
CAB,129,15,18,11-Dec-46,Memorandum,CP (46) 452,Burma: Constitutional Position.,Pethrick-Lawrence,,
CAB,129,15,19,10-Dec-46,Memorandum,CP (46) 453,Shipping Policy.,Alfred Barnes,,
CAB,129,15,20,11-Dec-46,Memorandum,CP (46) 454,Town and Country Planning Bill.,Jowitt,,
CAB,129,15,21,17-Dec-46,Memorandum,CP (46) 455,Town and Country Planning Bill.,"Jowitt, Lewis Silkin",,
CAB,129,15,22,24-Dec-46,Memorandum,CP (46) 456,Indian Policy.,Clement R Attlee,,
CAB,129,15,23,13-Dec-46,Memorandum,CP (46) 457,Japanese Reparations Deadlock.,"Addison, Pethrick-Lawrence",,
CAB,129,15,24,13-Dec-46,Memorandum,CP (46) 458,Clothes Rationing.,Addison,,
CAB,129,15,25,14-Dec-46,Memorandum,CP (46) 459,Electricity Bill.,Emanuel Shinwell,,
CAB,129,15,26,14-Dec-46,Memorandum,CP (46) 460,Clothes Rationing.,Pethrick-Lawrence,,
CAB,129,15,27,17-Dec-46,Memorandum,CP (46) 461,Germany: Soviet Economic Policy.,Hector McNeil,,
CAB,129,15,28,17-Dec-46,Memorandum,CP (46) 462,Electricity Bill.,James Griffiths,,
CAB,129,15,29,18-Dec-46,Memorandum,CP (46) 463,Illegal Immigration: Arrest and Diversion of Ships on the High Seas.,Jowitt,,
CAB,129,15,30,18-Dec-46,Memorandum,CP (46) 464,Situation in Burma.,A V Alexander,,
CAB,129,15,31,18-Dec-46,Memorandum,CP (46) 465,Burma: Constitutional Position.,Pethrick-Lawrence,,
CAB,129,15,32,30-Dec-46,Memorandum,CP (46) 466,Future Administration and Control of Relations with the Arab States of the Persian Gulf.,Pethrick-Lawrence,,
CAB,129,15,33,30-Dec-46,Memorandum,CP (46) 467,Defence Committee.,Clement R Attlee,,
CAB,129,15,34,30-Dec-46,Memorandum,CP (46) 468,Indian Policy.,A V Alexander,,
CAB,129,16,1,4-Jan-47,Memorandum,CP (47) 1,Indian Policy.,Clement R Attlee,,
CAB,129,16,2,3-Jan-47,Memorandum,CP (47) 2,Economic Sanctions against Spain.,Ernest Bevin,,
CAB,129,16,3,7-Jan-47,Memorandum,CP (47) 3,Palestine: Use of the Armed Forces.,Arthur Creech Jones,,
CAB,129,16,4,4-Jan-47,Memorandum,CP (47) 4,East African Groundnuts Scheme.,John Strachey,,
CAB,129,16,5,16-Jan-47,Memorandum,CP (47) 5,United Nations General Assembly: Second Part of First Session. Report on Trusteeship and Supply of Information on Non-Self-Governing Territories.,Arthur Creech Jones,,
CAB,129,16,6,3-Jan-47,Memorandum,CP (47) 6,Coal and Electricity.,Emanuel Shinwell,,
CAB,129,16,7,3-Jan-47,Memorandum,CP (47) 7,Ministerial Broadcasts.,Clement R Attlee,,
CAB,129,16,8,3-Jan-47,Memorandum,CP (47) 8,Football Pools.,Jowitt,,
CAB,129,16,9,4-Jan-47,Memorandum,CP (47) 9,Japanese Reparations Deadlock.,Ernest Bevin,,
CAB,129,16,10,4-Jan-47,Memorandum,CP (47) 10,East African Groundnut Project.,John Strachey,,
CAB,129,16,11,3-Jan-47,Memorandum,CP (47) 11,Middle East Oil.,"Ernest Bevin, Emanuel Shinwell",,
CAB,129,16,12,3-Jan-47,Memorandum,CP (47) 12,Germany and Austria. Council of Foreign Ministers.,Ernest Bevin,,
CAB,129,16,13,4-Jan-47,Memorandum,CP (47) 13,Distribution of Ministry of Food's Wheat Purchases in Turkey.,Pethick-Lawrence,,
CAB,129,16,14,4-Jan-47,Memorandum,CP (47) 14,Proposed Intergovernmental Maritime Consultative Organisation.,Hector McNeil,,
CAB,129,16,15,5-Jan-47,Memorandum,CP (47) 15,Coal and Electricity.,Alfred Barnes,,
CAB,129,16,16,6-Jan-47,Memorandum,CP (47) 16,United Nations General Assembly: Report on Second Part of First Session.,Ernest Bevin,,
CAB,129,16,17,6-Jan-47,Memorandum,CP (47) 17,Coal and Electricity.,Herbert Morrison,,
CAB,129,16,18,6-Jan-47,Memorandum,CP (47) 18,Coal and Electricity.,Richard Stafford Cripps,,
CAB,129,16,19,7-Jan-47,Memorandum,CP (47) 19,Economic Survey for 1947.,Herbert Morrison,,
CAB,129,16,20,7-Jan-47,Memorandum,CP (47) 20,Economic Survey for 1947.,Herbert Morrison,,
CAB,129,16,21,7-Jan-47,Memorandum,CP (47) 21,Wheat Purchases in Turkey.,John Strachey,,
CAB,129,16,22,7-Jan-47,Memorandum,CP (47) 22,Report of the Royal Commission on Equal Pay.,Clement R Attlee,,
CAB,129,16,23,9-Jan-47,Memorandum,CP (47) 23,Japanese Reparations Deadlock.,Addison,,
CAB,129,16,24,10-Jan-47,Memorandum,CP (47) 24,Malta Constitution.,Arthur Greenwood,,
CAB,129,16,25,10-Jan-47,Memorandum,CP (47) 25,Economic Survey for 1947. Report from the Ministerial Committee on Economic Planning.,Herbert Morrison,,
CAB,129,16,26,19-Jan-47,Memorandum,CP (47) 26,Socialisation of the German Basic Industries.,John B Hynd,,
CAB,129,16,27,11-Jan-47,Memorandum,CP (47) 27,Japanese Reparations Deadlock.,Addison,,
CAB,129,16,28,13-Jan-47,Memorandum,CP (47) 28,Palestine: Reference to United Nations.,Ernest Bevin,,
CAB,129,16,29,14-Jan-47,Memorandum,CP (47) 29,Economic Survey for 1947. Proposed Postponement of the Raising of the School Leaving Age.,Ellen Wilkinson,,
CAB,129,16,30,16-Jan-47,Memorandum,CP (47) 30,Palestine.,Ernest Bevin,,
CAB,129,16,31,16-Jan-47,Memorandum,CP (47) 31,Palestine: Future Policy.,Arthur Creech Jones,,
CAB,129,16,32,16-Jan-47,Memorandum,CP (47) 32,Palestine: Future Policy.,Arthur Creech Jones,,
CAB,129,16,33,18-Jan-47,Memorandum,CP (47) 33,Defence Estimates 1947/48.,A V Alexander,,
CAB,129,16,34,25-Jan-47,Memorandum,CP (47) 34,Policy towards Greece and Turkey.,Ernest Bevin,,
CAB,129,16,35,18-Jan-47,Memorandum,CP (47) 35,Proposal for a Study of the Possibilities of Close Economic Co-operation with our Western European Neighbours.,Ernest Bevin,,
CAB,129,16,36,20-Jan-47,Memorandum,CP (47) 36,Deserters.,A V Alexander,,
CAB,129,16,37,1-Feb-47,Memorandum,CP (47) 37,Socialisation of the German Basic Industries.,Ernest Bevin,,
CAB,129,16,38,28-Jan-47,Memorandum,CP (47) 38,Employment of Women.,George A Isaacs,,
CAB,129,16,39,27-Jan-47,Memorandum,CP (47) 39,The Women's Land Army.,Tom Williams,,
CAB,129,16,40,26-Jan-47,Memorandum,CP (47) 40,Food Supplies.,John Strachey,,
CAB,129,16,41,27-Jan-47,Memorandum,CP (47) 41,Statement to be issued on conclusion of the Burma Conversations.,Norman Brook,,
CAB,129,16,42,27-Jan-47,Memorandum,CP (47) 42,The Royal Tour of South Africa and Southern Rhodesia.,Clement R Attlee,,
CAB,129,16,43,28-Jan-47,Memorandum,CP (47) 43,Publicity Arrangements for White Papers.,Clement R Attlee,,
CAB,129,16,44,29-Jan-47,Memorandum,CP (47) 44,International Trade Organisation.,Richard Stafford Cripps,,
CAB,129,16,45,29-Jan-47,Memorandum,CP (47) 45,Composition and Terms of Reference of the Industrial Emergencies Committee.,Norman Brook,,
CAB,129,16,46,30-Jan-47,Memorandum,CP (47) 46,Consultation with the Trades Union Congress.,Clement R Attlee,,
CAB,129,16,47,31-Jan-47,Memorandum,CP (47) 47,National Service Bill.,George A Isaacs,,
CAB,129,16,48,31-Jan-47,Memorandum,CP (47) 48,Transfer of Non-Italian Refugees in Italy and Non-German Refugees in Austria to North Africa.,Ernest Bevin,,
CAB,129,16,49,6-Feb-47,Memorandum,CP (47) 49,Palestine.,"Ernest Bevin, Arthur Creech Jones",,
CAB,129,16,50,5-Feb-47,Memorandum,CP (47) 50,Dislocation of Coal Supplies through Transport Difficulties.,Emanuel Shinwell,,
CAB,129,17,1,5-Feb-47,Memorandum,CP (47) 51,The Signature on Subordinate Legislation.,Clement R Attlee,,
CAB,129,17,2,7-Feb-47,Memorandum,CP (47) 52,Statement Relating to Defence.,A V Alexander,,
CAB,129,17,3,12-Feb-47,Memorandum,CP (47) 53,White Paper on the Economic Situation.,Clement R Attlee,,
CAB,129,17,4,7-Feb-47,Memorandum,CP (47) 54,Paper for a Fascist Periodical.,Richard Stafford Cripps,,
CAB,129,17,5,10-Feb-47,Memorandum,CP (47) 55,The Future of Cyprus.,Arthur Creech Jones,,
CAB,129,17,6,10-Feb-47,Memorandum,CP (47) 56,The Future of Cyprus.,Ernest Bevin,,
CAB,129,17,7,12-Feb-47,Memorandum,CP (47) 57,"Bill to Amend the Foreign Marriage Act, 1892.",Philip J Noel-Baker,,
CAB,129,17,8,12-Feb-47,Memorandum,CP (47) 58,Fuel Committee.,Norman Brook,,
CAB,129,17,9,13-Feb-47,Memorandum,CP (47) 59,Palestine.,"Ernest Bevin, Arthur Creech Jones",,
CAB,129,17,10,13-Feb-47,Memorandum,CP (47) 60,Unemployment Benefit: Three-Day Waiting Period.,James Griffiths,,
CAB,129,17,11,16-Feb-47,Memorandum,CP (47) 61,Inducements for Coal Miners.,John Strachey,,
CAB,129,17,12,17-Feb-47,Memorandum,CP (47) 62,Police College.,James Chuter Ede,,
CAB,129,17,13,20-Feb-47,Memorandum,CP (47) 63,Political Broadcasts.,Clement R Attlee,,
CAB,129,17,14,26-Feb-47,Memorandum,CP (47) 64,Anglo-French Alliance.,Ernest Bevin,,
CAB,129,17,15,28-Feb-47,Memorandum,CP (47) 65,Universities Committee.,Norman Brook,,
CAB,129,17,16,3-Mar-47,Memorandum,CP (47) 66,South Pacific Commission.,"Addison, Arthur Creech Jones",,
CAB,129,17,17,22-Feb-47,Memorandum,CP (47) 67,Shipping for Migrants to Australia.,"Addison, George A Isaacs",,
CAB,129,17,18,20-Feb-47,Memorandum,CP (47) 68,Main Short-Term Problems confronting us in Moscow: Summarised Conclusions and Recommendations.,Ernest Bevin,,
CAB,129,17,19,25-Feb-47,Memorandum,CP (47) 69,Stevenage (New Town) and Plymouth (Town and Country Planning) Orders.,Hartley Shawcross,,
CAB,129,17,20,26-Feb-47,Memorandum,CP (47) 70,Shipping for Migrants to Australia.,Alfred Barnes,,
CAB,129,17,21,26-Feb-47,Memorandum,CP (47) 71,Japanese Reparations.,Ernest Bevin,,
CAB,129,17,22,28-Feb-47,Memorandum,CP (47) 72,"International Labour Conference. The Constitution of the International Labour Organisation Instrument of Amendment, 1946, and The Final Articles Revision Convention, 1946.",George A Isaacs,,
CAB,129,17,23,1-Mar-47,Memorandum,CP (47) 73,Electricity Supply Nationalisation Bill.,Emanuel Shinwell,,
CAB,129,17,24,28-Feb-47,Memorandum,CP (47) 74,Electoral Legislation.,"James Chuter Ede, Joseph Westwood",,
CAB,129,17,25,3-Mar-47,Memorandum,CP (47) 75,South Persia.,Ernest Bevin,,
CAB,129,17,26,4-Mar-47,Memorandum,CP (47) 76,Electricity Supply Nationalisation Bill.,Alfred Barnes,,
CAB,129,17,27,4-Mar-47,Memorandum,CP (47) 77,The Reform of Legal Procedure.,Jowitt,,
CAB,129,17,28,8-Mar-47,Memorandum,CP (47) 78,Parliamentary Procedure.,Arthur Greenwood,,
CAB,129,17,29,12-Mar-47,Memorandum,CP (47) 79,Preparation of Legislation for the 1947-48 Session.,Arthur Greenwood,,
CAB,129,17,30,12-Mar-47,Memorandum,CP (47) 80,Responsibility for the Care of Deprived Children.,Arthur Greenwood,,
CAB,129,17,31,26-Mar-47,Memorandum,CP (47) 81,International Meteorological Organisation.,Philip J Noel-Baker,,
CAB,129,17,32,11-Mar-47,Memorandum,CP (47) 82,"The ""1939 Standard"" for Compensation on Compulsory Acquisition.",Hugh Dalton,,
CAB,129,17,33,10-Mar-47,Memorandum,CP (47) 83,"The ""1939 Standard"" for Compensation on Compulsory Acquisition.",Lewis Silkin,,
CAB,129,17,34,12-Mar-47,Memorandum,CP (47) 84,"Transport Bill. Limitations on ""C"" Licences.",Alfred Barnes,,
CAB,129,17,35,12-Mar-47,Memorandum,CP (47) 85,Responsibility for the Care of Deprived Children.,Aneurin Bevan,,
CAB,129,17,36,12-Mar-47,Memorandum,CP (47) 86,Mid-Week Sporting Events.,James Chuter Ede,,
CAB,129,17,37,12-Mar-47,Memorandum,CP (47) 87,Government Publicity.,Clement R Attlee,,
CAB,129,17,38,13-Mar-47,Memorandum,CP (47) 88,Responsibility for the Care of Deprived Children.,George Tomlinson,,
CAB,129,17,39,14-Mar-47,Memorandum,CP (47) 89,Imprisonment (German and Austrian) Sentences Bill.,John B Hynd,,
CAB,129,17,40,14-Mar-47,Memorandum,CP (47) 90,Abolition of Special Juries.,"Jowitt, James Chuter Ede",,
CAB,129,17,41,14-Mar-47,Memorandum,CP (47) 91,New Zealand and the Statute of Westminster.,Addison,,
CAB,129,17,42,20-Mar-47,Memorandum,CP (47) 92,Expansion of Fuel and Power Resources.,Clement R Attlee,,
CAB,129,17,43,16-Mar-47,Memorandum,CP (47) 93,Revision of the Anglo-Soviet Treaty.,Clement R Attlee,,
CAB,129,17,44,18-Mar-47,Memorandum,CP (47) 94,Report on Food Discussions in North America.,John Strachey,,
CAB,129,17,45,19-Mar-47,Memorandum,CP (47) 95,Situation in Palestine.,Arthur Creech Jones,,
CAB,129,17,46,26-Mar-47,Memorandum,CP (47) 96,Public Boards: Political Activities of Members and Staff.,Clement R Attlee,,
CAB,129,17,47,21-Mar-47,Memorandum,CP (47) 97,United Nations Educational Scientific and Cultural Organisation. First General Conference.,George Tomlinson,,
CAB,129,17,48,20-Mar-47,Memorandum,CP (47) 98,Newfoundland.,Addison,,
CAB,129,17,49,21-Mar-47,Memorandum,CP (47) 99,Food Supplies for the United Kingdom.,John Strachey,,
CAB,129,17,50,21-Mar-47,Memorandum,CP (47) 100,Exhaustion of the Dollar Credit.,Hugh Dalton,,
CAB,129,18,1,21-Mar-47,Memorandum,CP (47) 101,Final Report of the Committee on Procedure in Matrimonial Causes.,Jowitt,,
CAB,129,18,2,25-Mar-47,Memorandum,CP (47) 102,"Olympic Games, 1948.","Philip J Noel-Baker, Harold Wilson",,
CAB,129,18,3,22-Mar-47,Memorandum,CP (47) 103,Gas and Electricity Rationing Scheme.,Emanuel Shinwell,,
CAB,129,18,4,21-Mar-47,Memorandum,CP (47) 104,Introduction of Five Day Week in Mining Industry.,Emanuel Shinwell,,
CAB,129,18,5,24-Mar-47,Memorandum,CP (47) 105,Food Supplies for the United Kingdom.,L John Edwards,,
CAB,129,18,6,25-Mar-47,Memorandum,CP (47) 106,Operation of Liberty Ships by German Crews.,John B Hynd,,
CAB,129,18,7,26-Mar-47,Memorandum,CP (47) 107,Palestine - Imposition of Martial Law.,Chiefs of Staff,,
CAB,129,18,8,26-Mar-47,Memorandum,CP (47) 108,Domestic Fuel Rationing.,Emanuel Shinwell,,
CAB,129,18,9,26-Mar-47,Memorandum,CP (47) 109,The Need for a Positive Balance of Payments Policy.,Emanuel Shinwell,,
CAB,129,18,10,26-Mar-47,Memorandum,CP (47) 110,Power Station at Bankside.,Hugh Dalton,,
CAB,129,18,11,26-Mar-47,Memorandum,CP (47) 111,"International Labour Conference, Seattle, U.S.A., 1946.",George A Isaacs,,
CAB,129,18,12,28-Mar-47,Memorandum,CP (47) 112,Agricultural Losses and Arrears due to Winter Weather and Floods.,Joseph Westwood,,
CAB,129,18,13,29-Mar-47,Memorandum,CP (47) 113,Use of Liberty Ships for the Import of Essential Supplies to the Combined Zones in Germany.,John B Hynd,,
CAB,129,18,14,28-Mar-47,Memorandum,CP (47) 114,United Nations Organisations. Report of Inter-Departmental Working Party.,Hector McNeil,,
CAB,129,18,15,27-Mar-47,Memorandum,CP (47) 115,Equipment Required for the Restoration of Flooded Farm Land.,Clement R Attlee,,
CAB,129,18,16,28-Mar-47,Memorandum,CP (47) 116,Agricultural Losses and Arrears due to Winter Weather and Floods.,Tom Williams,,
CAB,129,18,17,29-Mar-47,Memorandum,CP (47) 117,Japanese Reparations.,Hector McNeil,,
CAB,129,18,18,31-Mar-47,Memorandum,CP (47) 118,Administration of Criminal Justice in the Colonies.,Arthur Creech Jones,,
CAB,129,18,19,31-Mar-47,Memorandum,CP (47) 119,Power Station at Bankside.,Philip J Noel-Baker,,
CAB,129,18,20,2-Apr-47,Memorandum,CP (47) 120,United Nations Organisation.,George A Isaacs,,
CAB,129,18,21,10-Apr-47,Memorandum,CP (47) 121,Civil Service Man-Power.,James Chuter Ede,,
CAB,129,18,22,11-Apr-47,Memorandum,CP (47) 122,Wheat Supplies.,John Strachey,,
CAB,129,18,23,14-Apr-47,Memorandum,CP (47) 123,Proposed Scheme for Public Ownership of Sections of the Iron and Steel Industry.,John Wilmot,,
CAB,129,18,24,14-Apr-47,Memorandum,CP (47) 124,Nationalisation of Gas.,Emanuel Shinwell,,
CAB,129,18,25,10-Apr-47,Memorandum,CP (47) 125,Anglo-Iranian Oil Company.,Hector McNeil,,
CAB,129,18,26,11-Apr-47,Memorandum,CP (47) 126,Cyrenaica.,Frederick J Bellenger,,
CAB,129,18,27,13-Apr-47,Memorandum,CP (47) 127,Compensation Terms for Members of the Indian and Burma Services appointed by the Secretary of State and for Officers of the Indian and Burma Armed Forces.,Clement R Attlee,,
CAB,129,18,28,18-Apr-47,Memorandum,CP (47) 128,Home Production of Food in 1947.,Tom Williams,,
CAB,129,18,29,20-Apr-47,Memorandum,CP (47) 129,Revision of the Anglo-Soviet Treaty.,Clement R Attlee,,
CAB,129,18,30,19-Apr-47,Memorandum,CP (47) 130,Ration Changes.,John Strachey,,
CAB,129,18,31,19-Apr-47,Memorandum,CP (47) 131,The Industrial Organisation Bill.,George A Isaacs,,
CAB,129,18,32,25-Apr-47,Memorandum,CP (47) 132,Proposed Scheme for Public Ownership of Sections of the Iron and Steel Industry.,John Wilmot,,
CAB,129,18,33,22-Apr-47,Memorandum,CP (47) 133,The National Service Bill.,A V Alexander,,
CAB,129,18,34,21-Apr-47,Memorandum,CP (47) 134,Provision of Aircraft for the Government Corporations.,Addison,,
CAB,129,18,35,22-Apr-47,Memorandum,CP (47) 135,"Supply of Paper for ""Action"".",James Chuter Ede,,
CAB,129,18,36,26-Apr-47,Memorandum,CP (47) 136,International Allocation of Timber.,Richard Stafford Cripps,,
CAB,129,18,37,26-Apr-47,Memorandum,CP (47) 137,International Allocation of Timber.,Richard Stafford Cripps,,
CAB,129,18,38,28-Apr-47,Memorandum,CP (47) 138,Emergencies Committee.,Norman Brook,,
CAB,129,18,39,28-Apr-47,Memorandum,CP (47) 139,Coal: Allocations to Industry.,Norman Brook,,
CAB,129,18,40,28-Apr-47,Memorandum,CP (47) 140,The Submission of the Palestine Question to the Special Session of the United Nations Assembly.,Hector McNeil,,
CAB,129,18,41,29-Apr-47,Memorandum,CP (47) 141,Fuel Allocations to Building Materials Industries.,"Aneurin Bevan, Joseph Westwood, Charles W Key",,
